n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.2,25.0,80
14,3.32,25.0,83
15,3.36,25.0,84
16,3.4,25.0,85
17,3.44,25.0,86
18,3.48,25.0,87
19,3.88,25.0,97
20,4.28,25.0,107
21,4.32,25.0,108
22,5.36,25.0,134
23,6.36,25.0,159
24,6.4,25.0,160
25,6.52,25.0,163
26,6.64,25.0,166
27,6.68,25.0,167
28,6.96,25.0,174
29,7.2,25.0,180
30,7.24,25.0,181
31,8.2,25.0,205
32,9.16,25.0,229
33,9.2,25.0,230
34,9.4,25.0,235
35,9.6,25.0,240
36,9.64,25.0,241
37,9.96,25.0,249
38,10.28,25.0,257
39,10.32,25.0,258
40,10.44,25.0,261
41,10.52,25.0,263
42,10.56,25.0,264
43,11.24,25.0,281
44,11.92,25.0,298
45,11.96,25.0,299
46,12.92,25.0,323
47,13.84,25.0,346
48,13.88,25.0,347
49,15.28,25.0,382
50,16.68,25.0,417
51,16.72,25.0,418
52,18.44,25.0,461
53,20.12,25.0,503
54,20.16,25.0,504
55,22.36,25.0,559
56,24.52,25.0,613
57,24.56,25.0,614
58,26.08,25.0,652
59,27.6,25.0,690
60,27.64,25.0,691
61,31.08,25.0,777
62,34.52,25.0,863
63,34.56,25.0,864
64,35.84,25.0,896
65,37.12,25.0,928
66,37.16,25.0,929
67,40.4,25.0,1010
68,43.64,25.0,1091
69,43.68,25.0,1092
70,44.8,25.0,1120
71,45.92,25.0,1148
72,45.96,25.0,1149
73,47.56,25.0,1189
74,49.12,25.0,1228
75,49.16,25.0,1229
76,49.96,25.0,1249
77,50.72,25.0,1268
78,50.76,25.0,1269
79,51.64,25.0,1291
80,52.48,25.0,1312
81,52.52,25.0,1313
82,54.04,25.0,1351
83,55.56,25.0,1389
84,55.6,25.0,1390
85,57.84,25.0,1446
86,60.08,25.0,1502
87,60.12,25.0,1503
88,62.32,25.0,1558
89,64.48,25.0,1612
90,64.52,25.0,1613
91,68.04,25.0,1701
92,71.52,25.0,1788
93,71.56,25.0,1789
94,75.08,25.0,1877
95,78.6,25.0,1965
96,78.64,25.0,1966
97,80.2,25.0,2005
98,81.72,25.0,2043
99,81.76,25.0,2044
100,83.24,25.0,2081
101,84.68,25.0,2117
102,84.72,25.0,2118
103,85.56,25.0,2139
104,86.4,25.0,2160
105,86.44,25.0,2161
106,86.64,25.0,2166
107,86.8,25.0,2170
108,86.84,25.0,2171
109,88.92,25.0,2223
110,90.96,25.0,2274
111,91.0,25.0,2275
112,91.84,25.0,2296
113,92.64,25.0,2316
114,92.68,25.0,2317
115,93.64,25.0,2341
116,94.56,25.0,2364
117,94.6,25.0,2365
118,95.96,25.0,2399
119,97.32,25.0,2433
120,97.36,25.0,2434
121,98.48,25.0,2462
122,99.56,25.0,2489
123,99.6,25.0,2490
124,103.08,25.0,2577
125,106.52,25.0,2663
126,106.56,25.0,2664
127,107.12,25.0,2678
128,107.64,25.0,2691
129,107.68,25.0,2692
130,108.48,25.0,2712
131,109.28,25.0,2732
132,109.32,25.0,2733
133,109.76,25.0,2744
134,110.16,25.0,2754
135,110.2,25.0,2755
136,110.72,25.0,2768
137,111.2,25.0,2780
138,111.24,25.0,2781
139,113.48,25.0,2837
140,115.72,25.0,2893
141,115.76,25.0,2894
142,117.0,25.0,2925
143,118.24,25.0,2956
144,118.28,25.0,2957
145,118.96,25.0,2974
146,119.6,25.0,2990
147,119.64,25.0,2991
148,121.8,25.0,3045
149,123.92,25.0,3098
150,123.96,25.0,3099
151,125.28,25.0,3132
152,126.6,25.0,3165
153,126.64,25.0,3166
154,127.6,25.0,3190
155,128.52,25.0,3213
156,128.56,25.0,3214
157,130.16,25.0,3254
158,131.72,25.0,3293
159,131.76,25.0,3294
160,132.56,25.0,3314
161,133.32,25.0,3333
162,133.36,25.0,3334
163,133.88,25.0,3347
164,134.4,25.0,3360
165,134.44,25.0,3361
166,134.52,25.0,3363
167,134.6,25.0,3365
168,134.64,25.0,3366
169,136.56,25.0,3414
170,138.44,25.0,3461
171,138.48,25.0,3462
172,139.08,25.0,3477
173,139.68,25.0,3492
174,139.72,25.0,3493
175,140.28,25.0,3507
176,140.8,25.0,3520
177,140.84,25.0,3521
178,141.48,25.0,3537
179,142.12,25.0,3553
180,142.16,25.0,3554
181,143.64,25.0,3591
182,145.08,25.0,3627
183,145.12,25.0,3628
184,147.28,25.0,3682
185,149.4,25.0,3735
186,149.44,25.0,3736
187,150.28,25.0,3757
188,151.12,25.0,3778
189,151.16,25.0,3779
190,152.04,25.0,3801
191,152.92,25.0,3823
192,152.96,25.0,3824
193,154.28,25.0,3857
194,155.6,25.0,3890
195,155.64,25.0,3891
196,157.36,25.0,3934
197,159.08,25.0,3977
198,159.12,25.0,3978
199,161.32,25.0,4033
200,163.48,25.0,4087
201,163.52,25.0,4088
202,165.4,25.0,4135
203,167.24,25.0,4181
204,167.28,25.0,4182
205,169.68,25.0,4242
206,172.04,25.0,4301
207,172.08,25.0,4302
208,174.36,25.0,4359
209,176.6,25.0,4415
210,176.64,25.0,4416
211,177.72,25.0,4443
212,178.8,25.0,4470
213,178.84,25.0,4471
214,180.84,25.0,4521
215,182.84,25.0,4571
216,182.88,25.0,4572
217,184.56,25.0,4614
218,186.24,25.0,4656
219,186.28,25.0,4657
220,188.52,25.0,4713
221,190.76,25.0,4769
222,190.8,25.0,4770
223,192.28,25.0,4807
224,193.76,25.0,4844
225,193.8,25.0,4845
226,196.52,25.0,4913
227,199.24,25.0,4981
228,199.28,25.0,4982
229,200.12,25.0,5003
230,200.92,25.0,5023
231,200.96,25.0,5024
232,201.6,25.0,5040
233,202.24,25.0,5056
234,202.28,25.0,5057
235,204.08,25.0,5102
236,205.84,25.0,5146
237,205.88,25.0,5147
238,207.16,25.0,5179
239,208.44,25.0,5211
240,208.48,25.0,5212
241,213.08,25.0,5327
242,217.64,25.0,5441
243,217.68,25.0,5442
244,218.64,25.0,5466
245,219.56,25.0,5489
246,219.6,25.0,5490
247,220.72,25.0,5518
248,221.84,25.0,5546
249,221.88,25.0,5547
250,222.92,25.0,5573
251,223.92,25.0,5598
252,223.96,25.0,5599
253,225.76,25.0,5644
254,227.56,25.0,5689
255,227.6,25.0,5690
256,229.04,25.0,5726
257,230.44,25.0,5761
258,230.48,25.0,5762
259,230.52,25.0,5763
260,230.56,25.0,5764
261,230.6,25.0,5765
262,231.52,25.0,5788
263,232.44,25.0,5811
264,232.48,25.0,5812
265,232.84,25.0,5821
266,233.16,25.0,5829
267,233.2,25.0,5830
268,235.68,25.0,5892
269,238.16,25.0,5954
270,238.2,25.0,5955
271,239.2,25.0,5980
272,240.2,25.0,6005
273,240.24,25.0,6006
274,243.0,25.0,6075
275,245.76,25.0,6144
276,245.8,25.0,6145
277,246.88,25.0,6172
278,247.96,25.0,6199
279,248.0,25.0,6200
280,248.76,25.0,6219
281,249.48,25.0,6237
282,249.52,25.0,6238
283,251.48,25.0,6287
284,253.4,25.0,6335
285,253.44,25.0,6336
286,254.72,25.0,6368
287,255.96,25.0,6399
288,256.0,25.0,6400
289,257.36,25.0,6434
290,258.72,25.0,6468
291,258.76,25.0,6469
292,259.32,25.0,6483
293,259.88,25.0,6497
294,259.92,25.0,6498
295,260.84,25.0,6521
296,261.76,25.0,6544
297,261.8,25.0,6545
298,267.4,25.0,6685
299,272.96,25.0,6824
300,273.0,25.0,6825
301,276.24,25.0,6906
302,279.48,25.0,6987
303,279.52,25.0,6988
304,283.8,25.0,7095
305,288.04,25.0,7201
