n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.2,25.0,80
14,3.32,25.0,83
15,3.36,25.0,84
16,3.4,25.0,85
17,3.44,25.0,86
18,3.48,25.0,87
19,3.88,25.0,97
20,4.28,25.0,107
21,4.32,25.0,108
22,5.32,25.0,133
23,6.28,25.0,157
24,6.4,25.0,160
25,6.52,25.0,163
26,6.64,25.0,166
27,6.68,25.0,167
28,6.96,25.0,174
29,7.2,25.0,180
30,7.24,25.0,181
31,8.2,25.0,205
32,9.16,25.0,229
33,9.2,25.0,230
34,9.4,25.0,235
35,9.6,25.0,240
36,9.64,25.0,241
37,9.96,25.0,249
38,10.28,25.0,257
39,10.32,25.0,258
40,10.44,25.0,261
41,10.52,25.0,263
42,10.56,25.0,264
43,11.24,25.0,281
44,11.92,25.0,298
45,11.96,25.0,299
46,14.76,25.0,369
47,17.56,25.0,439
48,17.6,25.0,440
49,19.44,25.0,486
50,21.24,25.0,531
51,21.28,25.0,532
52,22.04,25.0,551
53,22.76,25.0,569
54,22.8,25.0,570
55,23.84,25.0,596
56,24.84,25.0,621
57,24.88,25.0,622
58,27.36,25.0,684
59,29.84,25.0,746
60,29.88,25.0,747
61,32.32,25.0,808
62,34.76,25.0,869
63,34.8,25.0,870
64,36.24,25.0,906
65,37.64,25.0,941
66,37.68,25.0,942
67,38.28,25.0,957
68,38.88,25.0,972
69,38.92,25.0,973
70,39.92,25.0,998
71,40.92,25.0,1023
72,40.96,25.0,1024
73,42.12,25.0,1053
74,43.28,25.0,1082
75,43.32,25.0,1083
76,44.08,25.0,1102
77,44.84,25.0,1121
78,44.88,25.0,1122
79,45.96,25.0,1149
80,47.0,25.0,1175
81,47.04,25.0,1176
82,47.8,25.0,1195
83,48.52,25.0,1213
84,48.56,25.0,1214
85,49.92,25.0,1248
86,51.24,25.0,1281
87,51.28,25.0,1282
88,52.16,25.0,1304
89,53.0,25.0,1325
90,53.04,25.0,1326
91,55.28,25.0,1382
92,57.48,25.0,1437
93,57.52,25.0,1438
94,59.88,25.0,1497
95,62.24,25.0,1556
96,62.28,25.0,1557
97,64.36,25.0,1609
98,66.4,25.0,1660
99,66.44,25.0,1661
100,69.92,25.0,1748
101,73.4,25.0,1835
102,73.44,25.0,1836
103,76.68,25.0,1917
104,79.92,25.0,1998
105,79.96,25.0,1999
106,81.0,25.0,2025
107,82.04,25.0,2051
108,82.08,25.0,2052
109,83.12,25.0,2078
110,84.16,25.0,2104
111,84.2,25.0,2105
112,85.08,25.0,2127
113,85.92,25.0,2148
114,85.96,25.0,2149
115,87.36,25.0,2184
116,88.76,25.0,2219
117,88.8,25.0,2220
118,89.84,25.0,2246
119,90.84,25.0,2271
120,90.88,25.0,2272
121,91.96,25.0,2299
122,93.04,25.0,2326
123,93.08,25.0,2327
124,94.28,25.0,2357
125,95.48,25.0,2387
126,95.52,25.0,2388
127,97.96,25.0,2449
128,100.4,25.0,2510
129,100.44,25.0,2511
130,101.04,25.0,2526
131,101.64,25.0,2541
132,101.68,25.0,2542
133,102.48,25.0,2562
134,103.28,25.0,2582
135,103.32,25.0,2583
136,105.76,25.0,2644
137,108.2,25.0,2705
138,108.24,25.0,2706
139,109.2,25.0,2730
140,110.16,25.0,2754
141,110.2,25.0,2755
142,110.64,25.0,2766
143,111.04,25.0,2776
144,111.08,25.0,2777
145,113.16,25.0,2829
146,115.24,25.0,2881
147,115.28,25.0,2882
148,117.16,25.0,2929
149,119.0,25.0,2975
150,119.04,25.0,2976
151,120.68,25.0,3017
152,122.28,25.0,3057
153,122.32,25.0,3058
154,123.48,25.0,3087
155,124.6,25.0,3115
156,124.64,25.0,3116
157,125.8,25.0,3145
158,126.92,25.0,3173
159,126.96,25.0,3174
160,128.24,25.0,3206
161,129.48,25.0,3237
162,129.52,25.0,3238
163,130.44,25.0,3261
164,131.32,25.0,3283
165,131.36,25.0,3284
166,132.32,25.0,3308
167,133.28,25.0,3332
168,133.32,25.0,3333
169,133.96,25.0,3349
170,134.6,25.0,3365
171,134.64,25.0,3366
172,135.6,25.0,3390
173,136.56,25.0,3414
174,136.6,25.0,3415
175,137.8,25.0,3445
176,138.96,25.0,3474
177,139.0,25.0,3475
178,140.92,25.0,3523
179,142.8,25.0,3570
180,142.84,25.0,3571
181,144.12,25.0,3603
182,145.36,25.0,3634
183,145.4,25.0,3635
184,147.0,25.0,3675
185,148.6,25.0,3715
186,148.64,25.0,3716
187,149.2,25.0,3730
188,149.72,25.0,3743
189,149.76,25.0,3744
190,150.96,25.0,3774
191,152.16,25.0,3804
192,152.2,25.0,3805
193,153.72,25.0,3843
194,155.2,25.0,3880
195,155.24,25.0,3881
196,156.4,25.0,3910
197,157.56,25.0,3939
198,157.6,25.0,3940
199,158.88,25.0,3972
200,160.16,25.0,4004
201,160.2,25.0,4005
202,161.48,25.0,4037
203,162.76,25.0,4069
204,162.8,25.0,4070
205,163.6,25.0,4090
206,164.4,25.0,4110
207,164.44,25.0,4111
208,166.28,25.0,4157
209,168.08,25.0,4202
210,168.12,25.0,4203
211,170.72,25.0,4268
212,173.32,25.0,4333
213,173.36,25.0,4334
214,174.8,25.0,4370
215,176.24,25.0,4406
216,176.28,25.0,4407
217,176.84,25.0,4421
218,177.36,25.0,4434
219,177.4,25.0,4435
220,178.68,25.0,4467
221,179.92,25.0,4498
222,179.96,25.0,4499
223,181.36,25.0,4534
224,182.76,25.0,4569
225,182.8,25.0,4570
226,186.16,25.0,4654
227,189.48,25.0,4737
228,189.52,25.0,4738
229,191.52,25.0,4788
230,193.48,25.0,4837
231,193.52,25.0,4838
232,195.56,25.0,4889
233,197.6,25.0,4940
234,197.64,25.0,4941
235,199.72,25.0,4993
236,201.76,25.0,5044
237,201.8,25.0,5045
238,203.08,25.0,5077
239,204.32,25.0,5108
240,204.36,25.0,5109
241,204.84,25.0,5121
242,205.28,25.0,5132
243,205.32,25.0,5133
244,205.56,25.0,5139
245,205.76,25.0,5144
246,205.8,25.0,5145
247,205.92,25.0,5148
248,206.04,25.0,5151
249,206.08,25.0,5152
250,206.8,25.0,5170
251,207.48,25.0,5187
252,207.52,25.0,5188
253,208.88,25.0,5222
254,210.24,25.0,5256
255,210.28,25.0,5257
256,211.04,25.0,5276
257,211.76,25.0,5294
258,211.8,25.0,5295
259,213.04,25.0,5326
260,214.24,25.0,5356
261,214.28,25.0,5357
262,215.04,25.0,5376
263,215.8,25.0,5395
264,215.84,25.0,5396
265,217.28,25.0,5432
266,218.68,25.0,5467
267,218.72,25.0,5468
268,219.44,25.0,5486
269,220.12,25.0,5503
270,220.16,25.0,5504
271,220.84,25.0,5521
272,221.48,25.0,5537
273,221.52,25.0,5538
274,222.12,25.0,5553
275,222.68,25.0,5567
276,222.72,25.0,5568
277,223.44,25.0,5586
278,224.12,25.0,5603
279,224.16,25.0,5604
280,224.24,25.0,5606
281,224.28,25.0,5607
282,224.32,25.0,5608
283,225.2,25.0,5630
284,226.04,25.0,5651
285,226.08,25.0,5652
286,228.04,25.0,5701
287,230.0,25.0,5750
288,230.04,25.0,5751
289,231.8,25.0,5795
290,233.52,25.0,5838
291,233.56,25.0,5839
292,234.96,25.0,5874
293,236.36,25.0,5909
294,236.4,25.0,5910
295,237.6,25.0,5940
296,238.8,25.0,5970
297,238.84,25.0,5971
298,241.0,25.0,6025
299,243.16,25.0,6079
300,243.2,25.0,6080
301,243.48,25.0,6087
302,243.76,25.0,6094
303,243.8,25.0,6095
304,244.32,25.0,6108
305,244.8,25.0,6120
