n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.16,25.0,4
2,0.28,25.0,7
3,0.32,25.0,8
4,1.12,25.0,28
5,1.92,25.0,48
6,1.96,25.0,49
7,2.16,25.0,54
8,2.32,25.0,58
9,2.36,25.0,59
10,8.48,25.0,212
11,14.56,25.0,364
12,14.6,25.0,365
13,15.88,25.0,397
14,17.12,25.0,428
15,17.16,25.0,429
16,17.76,25.0,444
17,18.36,25.0,459
18,18.4,25.0,460
19,19.0,25.0,475
20,19.6,25.0,490
21,19.64,25.0,491
22,20.24,25.0,506
23,20.84,25.0,521
24,20.88,25.0,522
25,21.56,25.0,539
26,22.2,25.0,555
27,22.24,25.0,556
28,22.84,25.0,571
29,23.44,25.0,586
30,23.48,25.0,587
31,24.08,25.0,602
32,24.68,25.0,617
33,24.72,25.0,618
34,25.32,25.0,633
35,25.92,25.0,648
36,25.96,25.0,649
37,26.56,25.0,664
38,27.16,25.0,679
39,27.2,25.0,680
40,27.8,25.0,695
41,28.4,25.0,710
42,28.44,25.0,711
43,29.04,25.0,726
44,29.64,25.0,741
45,29.68,25.0,742
46,30.28,25.0,757
47,30.88,25.0,772
48,30.92,25.0,773
49,31.08,25.0,777
50,31.2,25.0,780
51,31.24,25.0,781
52,32.24,25.0,806
53,33.2,25.0,830
54,33.24,25.0,831
55,43.16,25.0,1079
56,53.04,25.0,1326
57,53.08,25.0,1327
58,54.64,25.0,1366
59,56.16,25.0,1404
60,56.2,25.0,1405
61,57.04,25.0,1426
62,57.84,25.0,1446
63,57.88,25.0,1447
64,60.32,25.0,1508
65,62.72,25.0,1568
66,62.76,25.0,1569
67,63.48,25.0,1587
68,64.2,25.0,1605
69,64.24,25.0,1606
70,66.32,25.0,1658
71,68.4,25.0,1710
72,68.44,25.0,1711
73,68.52,25.0,1713
74,68.6,25.0,1715
75,68.64,25.0,1716
76,69.64,25.0,1741
77,70.6,25.0,1765
78,70.64,25.0,1766
79,71.6,25.0,1790
80,72.52,25.0,1813
81,72.56,25.0,1814
82,73.4,25.0,1835
83,74.2,25.0,1855
84,74.24,25.0,1856
85,74.72,25.0,1868
86,75.16,25.0,1879
87,75.2,25.0,1880
88,83.0,25.0,2075
89,90.76,25.0,2269
90,90.8,25.0,2270
91,91.2,25.0,2280
92,91.6,25.0,2290
93,91.64,25.0,2291
94,93.28,25.0,2332
95,94.88,25.0,2372
96,94.92,25.0,2373
97,95.92,25.0,2398
98,96.92,25.0,2423
99,96.96,25.0,2424
100,98.48,25.0,2462
101,100.0,25.0,2500
102,100.04,25.0,2501
103,100.84,25.0,2521
104,101.64,25.0,2541
105,101.68,25.0,2542
106,103.68,25.0,2592
107,105.68,25.0,2642
108,105.72,25.0,2643
109,107.08,25.0,2677
110,108.44,25.0,2711
111,108.48,25.0,2712
112,109.16,25.0,2729
113,109.8,25.0,2745
114,109.84,25.0,2746
115,110.28,25.0,2757
116,110.72,25.0,2768
117,110.76,25.0,2769
118,111.48,25.0,2787
119,112.16,25.0,2804
120,112.2,25.0,2805
121,113.32,25.0,2833
122,114.4,25.0,2860
123,114.44,25.0,2861
124,115.4,25.0,2885
125,116.32,25.0,2908
126,116.36,25.0,2909
127,117.6,25.0,2940
128,118.8,25.0,2970
129,118.84,25.0,2971
130,119.92,25.0,2998
131,120.96,25.0,3024
132,121.0,25.0,3025
133,122.2,25.0,3055
134,123.4,25.0,3085
135,123.44,25.0,3086
136,126.44,25.0,3161
137,129.4,25.0,3235
138,129.44,25.0,3236
139,131.68,25.0,3292
140,133.88,25.0,3347
141,133.92,25.0,3348
142,135.08,25.0,3377
143,136.24,25.0,3406
144,136.28,25.0,3407
145,137.2,25.0,3430
146,138.12,25.0,3453
147,138.16,25.0,3454
148,139.44,25.0,3486
149,140.68,25.0,3517
150,140.72,25.0,3518
151,142.08,25.0,3552
152,143.4,25.0,3585
153,143.44,25.0,3586
154,144.56,25.0,3614
155,145.68,25.0,3642
156,145.72,25.0,3643
157,147.88,25.0,3697
158,150.0,25.0,3750
159,150.04,25.0,3751
160,151.2,25.0,3780
161,152.36,25.0,3809
162,152.4,25.0,3810
163,153.08,25.0,3827
164,153.72,25.0,3843
165,153.76,25.0,3844
166,159.84,25.0,3996
167,165.88,25.0,4147
168,165.92,25.0,4148
169,167.0,25.0,4175
170,168.04,25.0,4201
171,168.08,25.0,4202
172,170.16,25.0,4254
173,172.24,25.0,4306
174,172.28,25.0,4307
175,173.48,25.0,4337
176,174.68,25.0,4367
177,174.72,25.0,4368
178,176.56,25.0,4414
179,178.4,25.0,4460
180,178.44,25.0,4461
181,180.16,25.0,4504
182,181.88,25.0,4547
183,181.92,25.0,4548
184,184.48,25.0,4612
185,187.04,25.0,4676
186,187.08,25.0,4677
187,188.2,25.0,4705
188,189.32,25.0,4733
189,189.36,25.0,4734
190,191.48,25.0,4787
191,193.56,25.0,4839
192,193.6,25.0,4840
193,195.76,25.0,4894
194,197.92,25.0,4948
195,197.96,25.0,4949
196,199.8,25.0,4995
197,201.64,25.0,5041
198,201.68,25.0,5042
199,203.68,25.0,5092
200,205.68,25.0,5142
201,205.72,25.0,5143
202,207.16,25.0,5179
203,208.6,25.0,5215
204,208.64,25.0,5216
205,209.56,25.0,5239
206,210.48,25.0,5262
207,210.52,25.0,5263
208,213.08,25.0,5327
209,215.64,25.0,5391
210,215.68,25.0,5392
211,216.8,25.0,5420
212,217.92,25.0,5448
213,217.96,25.0,5449
214,231.88,25.0,5797
215,245.8,25.0,6145
216,245.84,25.0,6146
217,247.6,25.0,6190
218,249.32,25.0,6233
219,249.36,25.0,6234
220,251.44,25.0,6286
221,253.48,25.0,6337
222,253.52,25.0,6338
223,255.4,25.0,6385
224,257.24,25.0,6431
225,257.28,25.0,6432
226,259.76,25.0,6494
227,262.24,25.0,6556
228,262.28,25.0,6557
229,263.52,25.0,6588
230,264.72,25.0,6618
231,264.76,25.0,6619
232,265.84,25.0,6646
233,266.88,25.0,6672
234,266.92,25.0,6673
235,270.0,25.0,6750
236,273.08,25.0,6827
237,273.12,25.0,6828
238,274.24,25.0,6856
239,275.32,25.0,6883
240,275.36,25.0,6884
241,275.84,25.0,6896
242,276.32,25.0,6908
243,276.36,25.0,6909
244,278.08,25.0,6952
245,279.76,25.0,6994
246,279.8,25.0,6995
247,279.88,25.0,6997
248,279.92,25.0,6998
249,279.96,25.0,6999
250,281.16,25.0,7029
251,282.36,25.0,7059
252,282.4,25.0,7060
253,284.64,25.0,7116
254,286.84,25.0,7171
255,286.88,25.0,7172
256,289.52,25.0,7238
257,292.12,25.0,7303
258,292.16,25.0,7304
259,295.36,25.0,7384
260,298.56,25.0,7464
261,298.6,25.0,7465
262,306.4,25.0,7660
263,314.2,25.0,7855
264,314.24,25.0,7856
265,315.64,25.0,7891
266,317.04,25.0,7926
267,317.08,25.0,7927
268,317.96,25.0,7949
269,318.84,25.0,7971
270,318.88,25.0,7972
271,320.56,25.0,8014
272,322.2,25.0,8055
273,322.24,25.0,8056
274,323.36,25.0,8084
275,324.44,25.0,8111
276,324.48,25.0,8112
277,326.68,25.0,8167
278,328.84,25.0,8221
279,328.88,25.0,8222
280,330.0,25.0,8250
281,331.08,25.0,8277
282,331.12,25.0,8278
283,332.0,25.0,8300
284,332.84,25.0,8321
285,332.88,25.0,8322
286,333.92,25.0,8348
287,334.92,25.0,8373
288,334.96,25.0,8374
289,335.64,25.0,8391
290,336.28,25.0,8407
291,336.32,25.0,8408
292,337.52,25.0,8438
293,338.72,25.0,8468
294,338.76,25.0,8469
295,339.88,25.0,8497
296,340.96,25.0,8524
297,341.0,25.0,8525
298,342.28,25.0,8557
299,343.56,25.0,8589
300,343.6,25.0,8590
301,344.88,25.0,8622
302,346.12,25.0,8653
303,346.16,25.0,8654
304,347.6,25.0,8690
305,349.04,25.0,8726
306,349.08,25.0,8727
307,350.52,25.0,8763
308,351.92,25.0,8798
309,351.96,25.0,8799
310,353.52,25.0,8838
311,355.04,25.0,8876
312,355.08,25.0,8877
313,356.76,25.0,8919
314,358.4,25.0,8960
315,358.44,25.0,8961
316,359.96,25.0,8999
317,361.48,25.0,9037
318,361.52,25.0,9038
319,362.8,25.0,9070
320,364.04,25.0,9101
321,364.08,25.0,9102
322,364.96,25.0,9124
323,365.8,25.0,9145
324,365.84,25.0,9146
325,366.88,25.0,9172
326,367.92,25.0,9198
327,367.96,25.0,9199
328,368.56,25.0,9214
329,369.12,25.0,9228
330,369.16,25.0,9229
331,370.04,25.0,9251
332,370.92,25.0,9273
333,370.96,25.0,9274
334,380.52,25.0,9513
335,390.08,25.0,9752
336,390.12,25.0,9753
337,391.72,25.0,9793
338,393.32,25.0,9833
339,393.36,25.0,9834
340,396.0,25.0,9900
341,398.6,25.0,9965
342,398.64,25.0,9966
343,399.76,25.0,9994
344,400.84,25.0,10021
345,400.88,25.0,10022
346,401.92,25.0,10048
347,402.96,25.0,10074
348,403.0,25.0,10075
349,404.0,25.0,10100
350,405.0,25.0,10125
351,405.04,25.0,10126
352,406.16,25.0,10154
353,407.28,25.0,10182
354,407.32,25.0,10183
355,408.52,25.0,10213
356,409.72,25.0,10243
357,409.76,25.0,10244
358,411.16,25.0,10279
359,412.52,25.0,10313
360,412.56,25.0,10314
361,413.8,25.0,10345
362,415.04,25.0,10376
363,415.08,25.0,10377
364,416.12,25.0,10403
365,417.16,25.0,10429
366,417.2,25.0,10430
367,418.32,25.0,10458
368,419.44,25.0,10486
369,419.48,25.0,10487
370,419.52,25.0,10488
371,419.56,25.0,10489
372,419.6,25.0,10490
373,419.76,25.0,10494
374,419.88,25.0,10497
375,419.92,25.0,10498
376,420.12,25.0,10503
377,420.32,25.0,10508
378,420.36,25.0,10509
379,420.6,25.0,10515
380,420.8,25.0,10520
381,420.84,25.0,10521
382,420.92,25.0,10523
