n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,21.4,25.0,535
2,42.76,25.0,1069
3,42.8,25.0,1070
4,43.04,25.0,1076
5,43.24,25.0,1081
6,43.28,25.0,1082
7,61.68,25.0,1542
8,80.04,25.0,2001
9,80.08,25.0,2002
10,84.92,25.0,2123
11,89.76,25.0,2244
12,89.8,25.0,2245
13,93.4,25.0,2335
14,97.0,25.0,2425
15,97.04,25.0,2426
16,101.92,25.0,2548
17,106.8,25.0,2670
18,106.84,25.0,2671
19,108.88,25.0,2722
20,110.92,25.0,2773
21,110.96,25.0,2774
22,139.52,25.0,3488
23,168.08,25.0,4202
24,168.12,25.0,4203
25,173.76,25.0,4344
26,179.4,25.0,4485
27,179.44,25.0,4486
28,185.04,25.0,4626
29,190.6,25.0,4765
30,190.64,25.0,4766
31,194.92,25.0,4873
32,199.2,25.0,4980
33,199.24,25.0,4981
34,203.0,25.0,5075
35,206.72,25.0,5168
36,206.76,25.0,5169
37,208.28,25.0,5207
38,209.8,25.0,5245
39,209.84,25.0,5246
40,213.04,25.0,5326
41,216.24,25.0,5406
42,216.28,25.0,5407
43,217.2,25.0,5430
44,218.08,25.0,5452
45,218.12,25.0,5453
46,225.76,25.0,5644
47,233.36,25.0,5834
48,233.4,25.0,5835
49,235.4,25.0,5885
50,237.4,25.0,5935
51,237.6,25.0,5940
52,239.8,25.0,5995
53,242.0,25.0,6050
54,242.04,25.0,6051
55,245.28,25.0,6132
56,248.48,25.0,6212
57,248.52,25.0,6213
58,260.48,25.0,6512
59,272.44,25.0,6811
60,272.48,25.0,6812
61,272.76,25.0,6819
62,273.04,25.0,6826
63,273.08,25.0,6827
64,273.16,25.0,6829
65,273.2,25.0,6830
66,273.24,25.0,6831
67,273.28,25.0,6832
68,273.32,25.0,6833
69,273.36,25.0,6834
70,273.72,25.0,6843
71,274.04,25.0,6851
72,274.08,25.0,6852
73,274.4,25.0,6860
74,274.72,25.0,6868
75,274.76,25.0,6869
76,275.8,25.0,6895
77,276.8,25.0,6920
78,276.84,25.0,6921
79,276.88,25.0,6922
80,276.92,25.0,6923
81,276.96,25.0,6924
82,279.76,25.0,6994
83,282.56,25.0,7064
84,282.6,25.0,7065
85,285.8,25.0,7145
86,289.0,25.0,7225
87,289.04,25.0,7226
88,290.12,25.0,7253
89,291.2,25.0,7280
90,291.24,25.0,7281
91,291.88,25.0,7297
92,292.48,25.0,7312
93,292.52,25.0,7313
94,292.92,25.0,7323
95,293.32,25.0,7333
96,293.36,25.0,7334
97,298.48,25.0,7462
98,303.56,25.0,7589
99,303.6,25.0,7590
100,306.92,25.0,7673
101,310.24,25.0,7756
102,310.28,25.0,7757
103,313.28,25.0,7832
104,316.24,25.0,7906
105,316.28,25.0,7907
106,318.16,25.0,7954
107,320.04,25.0,8001
