n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.16,25.0,4
2,0.28,25.0,7
3,0.32,25.0,8
4,1.0,25.0,25
5,1.64,25.0,41
6,1.68,25.0,42
7,6.48,25.0,162
8,11.24,25.0,281
9,11.28,25.0,282
10,11.36,25.0,284
11,11.4,25.0,285
12,11.44,25.0,286
13,12.32,25.0,308
14,13.16,25.0,329
15,13.2,25.0,330
16,14.04,25.0,351
17,14.88,25.0,372
18,14.92,25.0,373
19,15.64,25.0,391
20,16.36,25.0,409
21,16.4,25.0,410
22,17.32,25.0,433
23,18.24,25.0,456
24,18.28,25.0,457
25,18.36,25.0,459
26,18.4,25.0,460
27,18.44,25.0,461
28,19.08,25.0,477
29,19.72,25.0,493
30,19.76,25.0,494
31,20.4,25.0,510
32,21.0,25.0,525
33,21.04,25.0,526
34,21.32,25.0,533
35,21.56,25.0,539
36,21.6,25.0,540
37,22.48,25.0,562
38,23.36,25.0,584
39,23.4,25.0,585
40,23.48,25.0,587
41,23.52,25.0,588
42,23.56,25.0,589
43,24.32,25.0,608
44,25.08,25.0,627
45,25.12,25.0,628
46,25.8,25.0,645
47,26.48,25.0,662
48,26.52,25.0,663
49,27.36,25.0,684
50,28.2,25.0,705
51,28.24,25.0,706
52,28.32,25.0,708
53,28.4,25.0,710
54,28.44,25.0,711
55,28.92,25.0,723
56,29.4,25.0,735
57,29.44,25.0,736
58,30.12,25.0,753
59,30.76,25.0,769
60,30.8,25.0,770
61,31.56,25.0,789
62,32.28,25.0,807
63,32.32,25.0,808
64,34.44,25.0,861
65,36.52,25.0,913
66,36.56,25.0,914
67,41.84,25.0,1046
68,47.12,25.0,1178
69,47.16,25.0,1179
70,47.48,25.0,1187
71,47.76,25.0,1194
72,47.88,25.0,1197
73,48.4,25.0,1210
74,48.92,25.0,1223
75,48.96,25.0,1224
76,49.88,25.0,1247
77,50.8,25.0,1270
78,50.84,25.0,1271
79,52.56,25.0,1314
80,54.24,25.0,1356
81,54.28,25.0,1357
82,55.48,25.0,1387
83,56.64,25.0,1416
84,56.68,25.0,1417
85,57.92,25.0,1448
86,59.16,25.0,1479
87,59.2,25.0,1480
88,60.36,25.0,1509
89,61.52,25.0,1538
90,61.56,25.0,1539
91,62.6,25.0,1565
92,63.6,25.0,1590
93,63.64,25.0,1591
94,66.4,25.0,1660
95,69.12,25.0,1728
96,69.16,25.0,1729
97,70.64,25.0,1766
98,72.08,25.0,1802
99,72.12,25.0,1803
100,73.2,25.0,1830
101,74.24,25.0,1856
102,74.28,25.0,1857
103,77.08,25.0,1927
104,79.88,25.0,1997
105,79.92,25.0,1998
106,80.6,25.0,2015
107,81.28,25.0,2032
108,81.32,25.0,2033
109,82.56,25.0,2064
110,83.76,25.0,2094
111,83.8,25.0,2095
112,85.6,25.0,2140
113,87.36,25.0,2184
114,87.4,25.0,2185
115,92.56,25.0,2314
116,97.68,25.0,2442
117,97.72,25.0,2443
118,98.72,25.0,2468
119,99.68,25.0,2492
120,99.72,25.0,2493
121,101.28,25.0,2532
122,102.84,25.0,2571
123,102.88,25.0,2572
124,104.2,25.0,2605
125,105.48,25.0,2637
126,105.52,25.0,2638
127,106.96,25.0,2674
128,108.36,25.0,2709
129,108.4,25.0,2710
130,109.48,25.0,2737
131,110.52,25.0,2763
132,110.56,25.0,2764
133,111.92,25.0,2798
134,113.28,25.0,2832
135,113.32,25.0,2833
136,113.72,25.0,2843
137,114.12,25.0,2853
138,114.16,25.0,2854
139,115.32,25.0,2883
140,116.44,25.0,2911
141,116.48,25.0,2912
142,118.08,25.0,2952
143,119.68,25.0,2992
144,119.72,25.0,2993
145,120.52,25.0,3013
146,121.32,25.0,3033
147,121.36,25.0,3034
148,122.4,25.0,3060
149,123.44,25.0,3086
150,123.48,25.0,3087
151,124.64,25.0,3116
152,125.76,25.0,3144
153,125.8,25.0,3145
154,126.88,25.0,3172
155,127.96,25.0,3199
156,128.0,25.0,3200
157,129.04,25.0,3226
158,130.08,25.0,3252
159,130.12,25.0,3253
160,131.92,25.0,3298
161,133.68,25.0,3342
162,133.72,25.0,3343
163,134.8,25.0,3370
164,135.84,25.0,3396
165,135.88,25.0,3397
166,136.72,25.0,3418
167,137.52,25.0,3438
168,137.56,25.0,3439
169,144.24,25.0,3606
170,150.92,25.0,3773
171,150.96,25.0,3774
172,151.88,25.0,3797
173,152.76,25.0,3819
174,152.8,25.0,3820
175,153.56,25.0,3839
176,154.28,25.0,3857
177,154.32,25.0,3858
178,154.88,25.0,3872
179,155.4,25.0,3885
180,155.44,25.0,3886
181,157.0,25.0,3925
182,158.52,25.0,3963
183,158.56,25.0,3964
184,159.84,25.0,3996
185,161.12,25.0,4028
186,161.16,25.0,4029
187,161.72,25.0,4043
188,162.24,25.0,4056
189,162.28,25.0,4057
190,162.76,25.0,4069
191,163.24,25.0,4081
192,163.28,25.0,4082
193,165.16,25.0,4129
194,167.0,25.0,4175
195,167.04,25.0,4176
196,167.72,25.0,4193
197,168.36,25.0,4209
198,168.4,25.0,4210
199,169.12,25.0,4228
200,169.8,25.0,4245
201,169.84,25.0,4246
202,170.08,25.0,4252
203,170.32,25.0,4258
204,170.36,25.0,4259
205,171.6,25.0,4290
206,172.84,25.0,4321
207,172.88,25.0,4322
208,173.68,25.0,4342
209,174.44,25.0,4361
210,174.48,25.0,4362
211,175.36,25.0,4384
212,176.2,25.0,4405
213,176.24,25.0,4406
214,177.24,25.0,4431
215,178.24,25.0,4456
216,178.28,25.0,4457
217,179.08,25.0,4477
218,179.84,25.0,4496
219,179.88,25.0,4497
220,180.76,25.0,4519
221,181.6,25.0,4540
222,181.64,25.0,4541
223,182.36,25.0,4559
224,183.08,25.0,4577
225,183.12,25.0,4578
226,183.68,25.0,4592
227,184.2,25.0,4605
228,184.24,25.0,4606
229,186.04,25.0,4651
230,187.84,25.0,4696
231,187.88,25.0,4697
232,188.8,25.0,4720
233,189.68,25.0,4742
234,189.8,25.0,4745
235,190.44,25.0,4761
236,191.08,25.0,4777
237,191.12,25.0,4778
238,191.96,25.0,4799
239,192.8,25.0,4820
240,192.84,25.0,4821
241,193.96,25.0,4849
242,195.04,25.0,4876
243,195.08,25.0,4877
244,197.12,25.0,4928
245,199.16,25.0,4979
246,199.2,25.0,4980
247,199.8,25.0,4995
248,200.36,25.0,5009
249,200.4,25.0,5010
250,201.2,25.0,5030
251,202.0,25.0,5050
252,202.04,25.0,5051
253,203.0,25.0,5075
254,203.96,25.0,5099
255,204.0,25.0,5100
256,204.84,25.0,5121
257,205.64,25.0,5141
258,205.68,25.0,5142
259,207.36,25.0,5184
260,209.0,25.0,5225
261,209.04,25.0,5226
262,216.4,25.0,5410
263,223.76,25.0,5594
264,223.8,25.0,5595
265,224.76,25.0,5619
266,225.72,25.0,5643
267,225.76,25.0,5644
268,226.68,25.0,5667
269,227.6,25.0,5690
270,227.64,25.0,5691
271,228.84,25.0,5721
272,230.0,25.0,5750
273,230.04,25.0,5751
274,230.76,25.0,5769
275,231.48,25.0,5787
276,231.52,25.0,5788
277,232.12,25.0,5803
278,232.68,25.0,5817
279,232.72,25.0,5818
280,233.32,25.0,5833
281,233.92,25.0,5848
282,233.96,25.0,5849
283,235.08,25.0,5877
284,236.2,25.0,5905
285,236.24,25.0,5906
286,237.04,25.0,5926
287,237.8,25.0,5945
288,237.84,25.0,5946
289,238.8,25.0,5970
290,239.72,25.0,5993
291,239.76,25.0,5994
292,240.84,25.0,6021
293,241.92,25.0,6048
294,241.96,25.0,6049
295,243.24,25.0,6081
296,244.48,25.0,6112
297,244.52,25.0,6113
298,245.76,25.0,6144
299,247.0,25.0,6175
300,247.04,25.0,6176
301,248.6,25.0,6215
302,250.12,25.0,6253
303,250.16,25.0,6254
304,250.76,25.0,6269
305,251.32,25.0,6283
306,251.36,25.0,6284
307,251.76,25.0,6294
308,252.12,25.0,6303
309,252.16,25.0,6304
310,253.32,25.0,6333
311,254.48,25.0,6362
312,254.52,25.0,6363
313,256.12,25.0,6403
314,257.72,25.0,6443
315,257.76,25.0,6444
316,259.0,25.0,6475
317,260.24,25.0,6506
318,260.28,25.0,6507
319,261.24,25.0,6531
320,262.2,25.0,6555
321,262.24,25.0,6556
322,263.04,25.0,6576
323,263.84,25.0,6596
324,263.88,25.0,6597
325,264.8,25.0,6620
326,265.68,25.0,6642
327,265.72,25.0,6643
328,266.56,25.0,6664
329,267.4,25.0,6685
330,267.44,25.0,6686
331,268.64,25.0,6716
332,269.84,25.0,6746
333,269.88,25.0,6747
334,270.96,25.0,6774
335,272.04,25.0,6801
336,272.08,25.0,6802
337,272.84,25.0,6821
338,273.56,25.0,6839
339,273.6,25.0,6840
340,274.64,25.0,6866
341,275.68,25.0,6892
342,275.72,25.0,6893
343,276.36,25.0,6909
344,276.96,25.0,6924
345,277.0,25.0,6925
346,278.24,25.0,6956
347,279.48,25.0,6987
348,279.52,25.0,6988
349,280.04,25.0,7001
350,280.52,25.0,7013
351,280.56,25.0,7014
352,282.16,25.0,7054
353,283.72,25.0,7093
354,283.76,25.0,7094
355,284.36,25.0,7109
356,284.96,25.0,7124
357,285.0,25.0,7125
358,285.76,25.0,7144
359,286.52,25.0,7163
360,286.56,25.0,7164
361,287.08,25.0,7177
362,287.56,25.0,7189
363,287.6,25.0,7190
364,292.84,25.0,7321
365,298.04,25.0,7451
366,298.08,25.0,7452
367,298.8,25.0,7470
368,299.48,25.0,7487
369,299.52,25.0,7488
370,300.72,25.0,7518
371,301.88,25.0,7547
372,301.92,25.0,7548
373,303.96,25.0,7599
374,305.96,25.0,7649
375,306.0,25.0,7650
376,306.8,25.0,7670
377,307.6,25.0,7690
378,307.64,25.0,7691
379,309.56,25.0,7739
380,311.48,25.0,7787
381,311.52,25.0,7788
382,312.88,25.0,7822
383,314.2,25.0,7855
