n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.2,25.0,80
14,3.32,25.0,83
15,3.36,25.0,84
16,3.4,25.0,85
17,3.44,25.0,86
18,3.48,25.0,87
19,3.88,25.0,97
20,4.28,25.0,107
21,4.32,25.0,108
22,5.36,25.0,134
23,6.36,25.0,159
24,6.4,25.0,160
25,6.52,25.0,163
26,6.64,25.0,166
27,6.68,25.0,167
28,6.96,25.0,174
29,7.2,25.0,180
30,7.24,25.0,181
31,8.2,25.0,205
32,9.16,25.0,229
33,9.2,25.0,230
34,9.4,25.0,235
35,9.6,25.0,240
36,9.64,25.0,241
37,9.96,25.0,249
38,10.28,25.0,257
39,10.32,25.0,258
40,10.44,25.0,261
41,10.52,25.0,263
42,10.56,25.0,264
43,11.24,25.0,281
44,11.92,25.0,298
45,11.96,25.0,299
46,12.76,25.0,319
47,13.56,25.0,339
48,13.6,25.0,340
49,14.28,25.0,357
50,14.92,25.0,373
51,14.96,25.0,374
52,15.84,25.0,396
53,16.68,25.0,417
54,16.72,25.0,418
55,18.28,25.0,457
56,19.8,25.0,495
57,19.84,25.0,496
58,21.04,25.0,526
59,22.24,25.0,556
60,22.28,25.0,557
61,24.32,25.0,608
62,26.36,25.0,659
63,26.4,25.0,660
64,27.4,25.0,685
65,28.4,25.0,710
66,28.44,25.0,711
67,30.0,25.0,750
68,31.52,25.0,788
69,31.56,25.0,789
70,33.2,25.0,830
71,34.84,25.0,871
72,34.88,25.0,872
73,35.96,25.0,899
74,37.04,25.0,926
75,37.08,25.0,927
76,38.0,25.0,950
77,38.88,25.0,972
78,38.92,25.0,973
79,39.64,25.0,991
80,40.32,25.0,1008
81,40.36,25.0,1009
82,40.88,25.0,1022
83,41.36,25.0,1034
84,41.4,25.0,1035
85,42.16,25.0,1054
86,42.88,25.0,1072
87,42.92,25.0,1073
88,43.76,25.0,1094
89,44.6,25.0,1115
90,44.64,25.0,1116
91,45.64,25.0,1141
92,46.64,25.0,1166
93,46.68,25.0,1167
94,47.32,25.0,1183
95,47.92,25.0,1198
96,47.96,25.0,1199
97,48.44,25.0,1211
98,48.88,25.0,1222
99,48.92,25.0,1223
100,49.04,25.0,1226
101,49.12,25.0,1228
102,49.16,25.0,1229
103,50.04,25.0,1251
104,50.88,25.0,1272
105,50.92,25.0,1273
106,52.48,25.0,1312
107,54.0,25.0,1350
108,54.04,25.0,1351
109,56.72,25.0,1418
110,59.36,25.0,1484
111,59.4,25.0,1485
112,61.2,25.0,1530
113,63.0,25.0,1575
114,63.04,25.0,1576
115,66.52,25.0,1663
116,69.96,25.0,1749
117,70.0,25.0,1750
118,73.2,25.0,1830
119,76.4,25.0,1910
120,76.44,25.0,1911
121,77.0,25.0,1925
122,77.56,25.0,1939
123,77.6,25.0,1940
124,78.32,25.0,1958
125,79.04,25.0,1976
126,79.08,25.0,1977
127,80.64,25.0,2016
128,82.16,25.0,2054
129,82.2,25.0,2055
130,84.4,25.0,2110
131,86.56,25.0,2164
132,86.6,25.0,2165
133,89.08,25.0,2227
134,91.56,25.0,2289
135,91.6,25.0,2290
136,92.76,25.0,2319
137,93.88,25.0,2347
138,93.92,25.0,2348
139,95.84,25.0,2396
140,97.72,25.0,2443
141,97.76,25.0,2444
142,98.52,25.0,2463
143,99.28,25.0,2482
144,99.32,25.0,2483
145,100.32,25.0,2508
146,101.28,25.0,2532
147,101.32,25.0,2533
148,101.92,25.0,2548
149,102.48,25.0,2562
150,102.52,25.0,2563
151,103.24,25.0,2581
152,103.96,25.0,2599
153,104.0,25.0,2600
154,104.52,25.0,2613
155,105.0,25.0,2625
156,105.04,25.0,2626
157,106.84,25.0,2671
158,108.64,25.0,2716
159,108.68,25.0,2717
160,109.92,25.0,2748
161,111.12,25.0,2778
162,111.16,25.0,2779
163,112.64,25.0,2816
164,114.12,25.0,2853
165,114.16,25.0,2854
166,117.16,25.0,2929
167,120.16,25.0,3004
168,120.2,25.0,3005
169,120.52,25.0,3013
170,120.8,25.0,3020
171,120.84,25.0,3021
172,122.0,25.0,3050
173,123.16,25.0,3079
174,123.2,25.0,3080
175,124.2,25.0,3105
176,125.2,25.0,3130
177,125.24,25.0,3131
178,125.92,25.0,3148
179,126.56,25.0,3164
180,126.6,25.0,3165
181,127.28,25.0,3182
182,127.96,25.0,3199
183,128.0,25.0,3200
184,129.48,25.0,3237
185,130.92,25.0,3273
186,130.96,25.0,3274
187,133.08,25.0,3327
188,135.16,25.0,3379
189,135.2,25.0,3380
190,136.4,25.0,3410
191,137.56,25.0,3439
192,137.6,25.0,3440
193,138.76,25.0,3469
194,139.88,25.0,3497
195,139.92,25.0,3498
196,141.12,25.0,3528
197,142.32,25.0,3558
198,142.36,25.0,3559
199,143.08,25.0,3577
200,143.76,25.0,3594
201,143.8,25.0,3595
202,144.68,25.0,3617
203,145.56,25.0,3639
204,145.6,25.0,3640
205,146.16,25.0,3654
206,146.72,25.0,3668
207,146.76,25.0,3669
208,147.92,25.0,3698
209,149.08,25.0,3727
210,149.12,25.0,3728
211,149.2,25.0,3730
212,149.28,25.0,3732
213,149.32,25.0,3733
214,152.12,25.0,3803
215,154.92,25.0,3873
216,154.96,25.0,3874
217,157.04,25.0,3926
218,159.08,25.0,3977
219,159.12,25.0,3978
220,160.0,25.0,4000
221,160.88,25.0,4022
222,160.92,25.0,4023
223,161.64,25.0,4041
224,162.32,25.0,4058
225,162.36,25.0,4059
226,163.44,25.0,4086
227,164.48,25.0,4112
228,164.52,25.0,4113
229,166.32,25.0,4158
230,168.08,25.0,4202
231,168.12,25.0,4203
232,169.64,25.0,4241
233,171.16,25.0,4279
234,171.2,25.0,4280
235,172.6,25.0,4315
236,174.0,25.0,4350
237,174.04,25.0,4351
238,175.92,25.0,4398
239,177.8,25.0,4445
240,177.84,25.0,4446
241,179.28,25.0,4482
242,180.72,25.0,4518
243,180.76,25.0,4519
244,183.88,25.0,4597
245,186.96,25.0,4674
246,187.0,25.0,4675
247,188.84,25.0,4721
248,190.64,25.0,4766
249,190.68,25.0,4767
250,191.48,25.0,4787
251,192.28,25.0,4807
252,192.32,25.0,4808
253,193.36,25.0,4834
254,194.36,25.0,4859
255,194.4,25.0,4860
256,197.0,25.0,4925
257,199.6,25.0,4990
258,199.64,25.0,4991
259,202.24,25.0,5056
260,204.84,25.0,5121
261,204.88,25.0,5122
262,206.48,25.0,5162
263,208.08,25.0,5202
264,208.12,25.0,5203
265,210.44,25.0,5261
266,212.76,25.0,5319
267,212.8,25.0,5320
268,215.24,25.0,5381
269,217.64,25.0,5441
270,217.68,25.0,5442
271,219.92,25.0,5498
272,222.16,25.0,5554
273,222.2,25.0,5555
274,224.4,25.0,5610
275,226.6,25.0,5665
276,226.64,25.0,5666
277,228.0,25.0,5700
278,229.32,25.0,5733
279,229.36,25.0,5734
280,230.16,25.0,5754
281,230.92,25.0,5773
282,230.96,25.0,5774
283,231.08,25.0,5777
284,231.16,25.0,5779
285,231.2,25.0,5780
286,232.08,25.0,5802
287,232.92,25.0,5823
288,232.96,25.0,5824
289,234.76,25.0,5869
290,236.56,25.0,5914
291,236.6,25.0,5915
292,238.16,25.0,5954
293,239.68,25.0,5992
294,239.72,25.0,5993
295,240.96,25.0,6024
296,242.2,25.0,6055
297,242.24,25.0,6056
298,244.04,25.0,6101
299,245.84,25.0,6146
300,245.88,25.0,6147
301,246.76,25.0,6169
302,247.6,25.0,6190
303,247.64,25.0,6191
304,249.4,25.0,6235
305,251.12,25.0,6278
306,251.16,25.0,6279
