n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.24,25.0,81
14,3.36,25.0,84
15,3.48,25.0,87
16,3.88,25.0,97
17,4.28,25.0,107
18,4.32,25.0,108
19,5.36,25.0,134
20,6.36,25.0,159
21,6.4,25.0,160
22,6.52,25.0,163
23,6.64,25.0,166
24,6.68,25.0,167
25,6.96,25.0,174
26,7.2,25.0,180
27,7.24,25.0,181
28,8.24,25.0,206
29,9.2,25.0,230
30,9.24,25.0,231
31,9.44,25.0,236
32,9.6,25.0,240
33,9.64,25.0,241
34,9.96,25.0,249
35,10.28,25.0,257
36,10.32,25.0,258
37,10.44,25.0,261
38,10.52,25.0,263
39,10.56,25.0,264
40,11.24,25.0,281
41,11.92,25.0,298
42,11.96,25.0,299
43,13.88,25.0,347
44,15.76,25.0,394
45,15.8,25.0,395
46,16.64,25.0,416
47,17.48,25.0,437
48,17.52,25.0,438
49,18.56,25.0,464
50,19.56,25.0,489
51,19.6,25.0,490
52,21.44,25.0,536
53,23.28,25.0,582
54,23.32,25.0,583
55,24.32,25.0,608
56,25.28,25.0,632
57,25.32,25.0,633
58,26.36,25.0,659
59,27.4,25.0,685
60,27.44,25.0,686
61,28.4,25.0,710
62,29.32,25.0,733
63,29.36,25.0,734
64,30.6,25.0,765
65,31.84,25.0,796
66,31.88,25.0,797
67,32.76,25.0,819
68,33.6,25.0,840
69,33.64,25.0,841
70,34.76,25.0,869
71,35.84,25.0,896
72,35.88,25.0,897
73,36.64,25.0,916
74,37.36,25.0,934
75,37.4,25.0,935
76,40.0,25.0,1000
77,42.56,25.0,1064
78,42.6,25.0,1065
79,43.6,25.0,1090
80,44.56,25.0,1114
81,44.6,25.0,1115
82,44.68,25.0,1117
83,44.76,25.0,1119
84,44.8,25.0,1120
85,45.68,25.0,1142
86,46.52,25.0,1163
87,46.56,25.0,1164
88,48.44,25.0,1211
89,50.28,25.0,1257
90,50.32,25.0,1258
91,52.8,25.0,1320
92,55.28,25.0,1382
93,55.32,25.0,1383
94,57.28,25.0,1432
95,59.2,25.0,1480
96,59.24,25.0,1481
97,62.76,25.0,1569
98,66.24,25.0,1656
99,66.28,25.0,1657
100,69.72,25.0,1743
101,73.12,25.0,1828
102,73.16,25.0,1829
103,75.44,25.0,1886
104,77.68,25.0,1942
105,77.72,25.0,1943
106,79.16,25.0,1979
107,80.6,25.0,2015
108,80.64,25.0,2016
109,81.36,25.0,2034
110,82.08,25.0,2052
111,82.12,25.0,2053
112,83.08,25.0,2077
113,84.04,25.0,2101
114,84.08,25.0,2102
115,86.24,25.0,2156
116,88.36,25.0,2209
117,88.4,25.0,2210
118,92.2,25.0,2305
119,95.96,25.0,2399
120,96.0,25.0,2400
121,97.0,25.0,2425
122,97.96,25.0,2449
123,98.0,25.0,2450
124,98.88,25.0,2472
125,99.72,25.0,2493
126,99.76,25.0,2494
127,100.64,25.0,2516
128,101.48,25.0,2537
129,101.52,25.0,2538
130,102.32,25.0,2558
131,103.12,25.0,2578
132,103.16,25.0,2579
133,104.2,25.0,2605
134,105.24,25.0,2631
135,105.28,25.0,2632
136,107.84,25.0,2696
137,110.4,25.0,2760
138,110.44,25.0,2761
139,111.04,25.0,2776
140,111.64,25.0,2791
141,111.68,25.0,2792
142,112.36,25.0,2809
143,113.04,25.0,2826
144,113.08,25.0,2827
145,113.32,25.0,2833
146,113.52,25.0,2838
147,113.56,25.0,2839
148,113.84,25.0,2846
149,114.08,25.0,2852
150,114.12,25.0,2853
151,115.16,25.0,2879
152,116.16,25.0,2904
153,116.2,25.0,2905
154,117.28,25.0,2932
155,118.36,25.0,2959
156,118.4,25.0,2960
157,119.84,25.0,2996
158,121.24,25.0,3031
159,121.28,25.0,3032
160,123.0,25.0,3075
161,124.72,25.0,3118
162,124.76,25.0,3119
163,126.32,25.0,3158
164,127.84,25.0,3196
165,127.88,25.0,3197
166,128.84,25.0,3221
167,129.8,25.0,3245
168,129.84,25.0,3246
169,130.96,25.0,3274
170,132.04,25.0,3301
171,132.08,25.0,3302
172,133.16,25.0,3329
173,134.24,25.0,3356
174,134.28,25.0,3357
175,135.68,25.0,3392
176,137.08,25.0,3427
177,137.12,25.0,3428
178,137.92,25.0,3448
179,138.68,25.0,3467
180,138.72,25.0,3468
181,140.2,25.0,3505
182,141.68,25.0,3542
183,141.72,25.0,3543
184,143.08,25.0,3577
185,144.4,25.0,3610
186,144.44,25.0,3611
187,145.08,25.0,3627
188,145.68,25.0,3642
189,145.72,25.0,3643
190,146.24,25.0,3656
191,146.72,25.0,3668
192,146.76,25.0,3669
193,147.68,25.0,3692
194,148.6,25.0,3715
195,148.64,25.0,3716
196,149.64,25.0,3741
197,150.6,25.0,3765
198,150.64,25.0,3766
199,151.44,25.0,3786
200,152.2,25.0,3805
201,152.24,25.0,3806
202,153.96,25.0,3849
203,155.68,25.0,3892
204,155.72,25.0,3893
205,157.2,25.0,3930
206,158.64,25.0,3966
207,158.68,25.0,3967
208,159.36,25.0,3984
209,160.04,25.0,4001
210,160.08,25.0,4002
211,160.76,25.0,4019
212,161.4,25.0,4035
213,161.44,25.0,4036
214,161.96,25.0,4049
215,162.48,25.0,4062
216,162.52,25.0,4063
217,164.56,25.0,4114
218,166.56,25.0,4164
219,166.6,25.0,4165
220,168.0,25.0,4200
221,169.4,25.0,4235
222,169.44,25.0,4236
223,170.88,25.0,4272
224,172.32,25.0,4308
225,172.36,25.0,4309
226,173.28,25.0,4332
227,174.16,25.0,4354
228,174.2,25.0,4355
229,174.84,25.0,4371
230,175.44,25.0,4386
231,175.48,25.0,4387
232,176.56,25.0,4414
233,177.64,25.0,4441
234,177.68,25.0,4442
235,178.32,25.0,4458
236,178.96,25.0,4474
237,179.0,25.0,4475
238,179.96,25.0,4499
239,180.88,25.0,4522
240,180.92,25.0,4523
241,181.68,25.0,4542
242,182.44,25.0,4561
243,182.48,25.0,4562
244,183.04,25.0,4576
245,183.56,25.0,4589
246,183.6,25.0,4590
247,186.6,25.0,4665
248,189.6,25.0,4740
249,189.64,25.0,4741
250,190.56,25.0,4764
251,191.48,25.0,4787
252,191.52,25.0,4788
253,192.28,25.0,4807
254,193.04,25.0,4826
255,193.08,25.0,4827
256,193.84,25.0,4846
257,194.56,25.0,4864
258,194.6,25.0,4865
259,195.44,25.0,4886
260,196.28,25.0,4907
261,196.32,25.0,4908
262,196.96,25.0,4924
263,197.6,25.0,4940
264,197.64,25.0,4941
265,198.16,25.0,4954
266,198.64,25.0,4966
267,198.68,25.0,4967
268,199.4,25.0,4985
269,200.08,25.0,5002
270,200.12,25.0,5003
271,200.84,25.0,5021
272,201.56,25.0,5039
273,201.6,25.0,5040
274,202.88,25.0,5072
275,204.16,25.0,5104
276,204.2,25.0,5105
277,204.76,25.0,5119
278,205.28,25.0,5132
279,205.32,25.0,5133
280,207.32,25.0,5183
281,209.32,25.0,5233
282,209.36,25.0,5234
283,211.8,25.0,5295
284,214.2,25.0,5355
285,214.24,25.0,5356
286,214.56,25.0,5364
287,214.88,25.0,5372
288,214.92,25.0,5373
289,216.56,25.0,5414
290,218.2,25.0,5455
291,218.24,25.0,5456
292,219.48,25.0,5487
293,220.68,25.0,5517
294,220.72,25.0,5518
295,222.48,25.0,5562
296,224.2,25.0,5605
297,224.24,25.0,5606
298,225.4,25.0,5635
299,226.52,25.0,5663
300,226.56,25.0,5664
301,227.32,25.0,5683
302,228.08,25.0,5702
303,228.12,25.0,5703
304,228.88,25.0,5722
305,229.64,25.0,5741
306,229.68,25.0,5742
