n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.2,25.0,5
2,0.36,25.0,9
3,0.4,25.0,10
4,1.56,25.0,39
5,2.68,25.0,67
6,2.72,25.0,68
7,7.84,25.0,196
8,12.96,25.0,324
9,13.0,25.0,325
10,14.0,25.0,350
11,15.0,25.0,375
12,15.04,25.0,376
13,15.92,25.0,398
14,16.8,25.0,420
15,16.84,25.0,421
16,17.52,25.0,438
17,18.2,25.0,455
18,18.24,25.0,456
19,19.16,25.0,479
20,20.08,25.0,502
21,20.12,25.0,503
22,21.12,25.0,528
23,22.12,25.0,553
24,22.16,25.0,554
25,23.64,25.0,591
26,25.08,25.0,627
27,25.12,25.0,628
28,27.56,25.0,689
29,30.0,25.0,750
30,30.04,25.0,751
31,31.04,25.0,776
32,32.04,25.0,801
33,32.08,25.0,802
34,38.96,25.0,974
35,45.84,25.0,1146
36,45.88,25.0,1147
37,47.36,25.0,1184
38,48.8,25.0,1220
39,48.84,25.0,1221
40,50.16,25.0,1254
41,51.48,25.0,1287
42,51.52,25.0,1288
43,52.76,25.0,1319
44,53.96,25.0,1349
45,54.0,25.0,1350
46,54.68,25.0,1367
47,55.36,25.0,1384
48,55.4,25.0,1385
49,56.6,25.0,1415
50,57.8,25.0,1445
51,57.84,25.0,1446
52,59.04,25.0,1476
53,60.2,25.0,1505
54,60.24,25.0,1506
55,62.44,25.0,1561
56,64.6,25.0,1615
57,64.64,25.0,1616
58,65.44,25.0,1636
59,66.2,25.0,1655
60,66.24,25.0,1656
61,67.8,25.0,1695
62,69.36,25.0,1734
63,69.4,25.0,1735
64,72.28,25.0,1807
65,75.16,25.0,1879
66,75.2,25.0,1880
67,76.04,25.0,1901
68,76.88,25.0,1922
69,76.92,25.0,1923
70,77.8,25.0,1945
71,78.68,25.0,1967
72,78.72,25.0,1968
73,79.48,25.0,1987
74,80.24,25.0,2006
75,80.28,25.0,2007
76,81.08,25.0,2027
77,81.88,25.0,2047
78,81.92,25.0,2048
79,83.48,25.0,2087
80,85.04,25.0,2126
81,85.08,25.0,2127
82,86.28,25.0,2157
83,87.44,25.0,2186
84,87.48,25.0,2187
85,88.6,25.0,2215
86,89.68,25.0,2242
87,89.72,25.0,2243
88,92.68,25.0,2317
89,95.6,25.0,2390
90,95.64,25.0,2391
91,97.24,25.0,2431
92,98.84,25.0,2471
93,98.88,25.0,2472
94,100.0,25.0,2500
95,101.08,25.0,2527
96,101.12,25.0,2528
97,102.6,25.0,2565
98,104.08,25.0,2602
99,104.12,25.0,2603
100,105.32,25.0,2633
101,106.48,25.0,2662
102,106.52,25.0,2663
103,107.72,25.0,2693
104,108.88,25.0,2722
105,108.92,25.0,2723
106,109.4,25.0,2735
107,109.88,25.0,2747
108,109.92,25.0,2748
109,117.8,25.0,2945
110,125.64,25.0,3141
111,125.68,25.0,3142
112,128.0,25.0,3200
113,130.28,25.0,3257
114,130.32,25.0,3258
115,132.16,25.0,3304
116,134.0,25.0,3350
117,134.04,25.0,3351
118,134.44,25.0,3361
119,134.84,25.0,3371
120,134.88,25.0,3372
121,136.28,25.0,3407
122,137.68,25.0,3442
123,137.72,25.0,3443
124,139.0,25.0,3475
125,140.24,25.0,3506
126,140.28,25.0,3507
127,141.24,25.0,3531
128,142.2,25.0,3555
129,142.24,25.0,3556
130,143.6,25.0,3590
131,144.92,25.0,3623
132,144.96,25.0,3624
133,146.92,25.0,3673
134,148.88,25.0,3722
135,148.92,25.0,3723
136,150.84,25.0,3771
137,152.72,25.0,3818
138,152.76,25.0,3819
139,153.8,25.0,3845
140,154.8,25.0,3870
141,154.84,25.0,3871
142,155.72,25.0,3893
143,156.6,25.0,3915
144,156.64,25.0,3916
145,157.36,25.0,3934
146,158.08,25.0,3952
147,158.12,25.0,3953
148,164.76,25.0,4119
149,171.4,25.0,4285
150,171.44,25.0,4286
151,174.64,25.0,4366
152,177.8,25.0,4445
153,177.84,25.0,4446
154,179.28,25.0,4482
155,180.68,25.0,4517
156,180.72,25.0,4518
157,184.08,25.0,4602
158,187.4,25.0,4685
159,187.44,25.0,4686
160,188.36,25.0,4709
161,189.24,25.0,4731
162,189.28,25.0,4732
163,190.12,25.0,4753
164,190.92,25.0,4773
165,190.96,25.0,4774
166,195.44,25.0,4886
167,199.88,25.0,4997
168,199.92,25.0,4998
