n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.16,25.0,4
2,0.32,25.0,8
3,0.36,25.0,9
4,1.4,25.0,35
5,2.4,25.0,60
6,2.44,25.0,61
7,10.96,25.0,274
8,19.44,25.0,486
9,19.48,25.0,487
10,19.52,25.0,488
11,19.56,25.0,489
12,19.68,25.0,492
13,20.56,25.0,514
14,21.44,25.0,536
15,21.48,25.0,537
16,22.08,25.0,552
17,22.68,25.0,567
18,22.72,25.0,568
19,23.32,25.0,583
20,23.92,25.0,598
21,23.96,25.0,599
22,24.56,25.0,614
23,25.16,25.0,629
24,25.2,25.0,630
25,25.88,25.0,647
26,26.52,25.0,663
27,26.56,25.0,664
28,27.16,25.0,679
29,27.72,25.0,693
30,27.76,25.0,694
31,28.4,25.0,710
32,29.0,25.0,725
33,29.04,25.0,726
34,29.64,25.0,741
35,30.24,25.0,756
36,30.28,25.0,757
37,30.88,25.0,772
38,31.48,25.0,787
39,31.52,25.0,788
40,32.12,25.0,803
41,32.72,25.0,818
42,32.76,25.0,819
43,33.36,25.0,834
44,33.96,25.0,849
45,34.0,25.0,850
46,34.6,25.0,865
47,35.2,25.0,880
48,35.24,25.0,881
49,35.88,25.0,897
50,36.48,25.0,912
51,36.52,25.0,913
52,37.12,25.0,928
53,37.72,25.0,943
54,37.76,25.0,944
55,38.36,25.0,959
56,38.96,25.0,974
57,39.0,25.0,975
58,39.6,25.0,990
59,40.2,25.0,1005
60,40.24,25.0,1006
61,40.84,25.0,1021
62,41.44,25.0,1036
63,41.48,25.0,1037
64,42.12,25.0,1053
65,42.72,25.0,1068
66,42.76,25.0,1069
67,43.76,25.0,1094
68,44.72,25.0,1118
69,44.76,25.0,1119
70,55.24,25.0,1381
71,65.68,25.0,1642
72,65.8,25.0,1645
73,66.28,25.0,1657
74,66.72,25.0,1668
75,66.76,25.0,1669
76,67.32,25.0,1683
77,67.88,25.0,1697
78,67.92,25.0,1698
79,68.32,25.0,1708
80,68.68,25.0,1717
81,68.72,25.0,1718
82,69.04,25.0,1726
83,69.36,25.0,1734
84,69.4,25.0,1735
85,69.84,25.0,1746
86,70.28,25.0,1757
87,70.32,25.0,1758
88,71.04,25.0,1776
89,71.76,25.0,1794
90,71.8,25.0,1795
91,72.56,25.0,1814
92,73.28,25.0,1832
93,73.32,25.0,1833
94,74.08,25.0,1852
95,74.8,25.0,1870
96,74.84,25.0,1871
97,75.48,25.0,1887
98,76.08,25.0,1902
99,76.12,25.0,1903
100,76.76,25.0,1919
101,77.36,25.0,1934
102,77.4,25.0,1935
103,78.32,25.0,1958
104,79.24,25.0,1981
105,79.28,25.0,1982
106,80.12,25.0,2003
107,80.92,25.0,2023
108,80.96,25.0,2024
109,82.88,25.0,2072
110,84.76,25.0,2119
111,84.8,25.0,2120
112,85.88,25.0,2147
113,86.92,25.0,2173
114,86.96,25.0,2174
115,87.32,25.0,2183
116,87.64,25.0,2191
117,87.68,25.0,2192
118,88.04,25.0,2201
119,88.36,25.0,2209
120,88.4,25.0,2210
121,88.76,25.0,2219
122,89.08,25.0,2227
123,89.12,25.0,2228
124,91.2,25.0,2280
125,93.28,25.0,2332
126,93.32,25.0,2333
127,93.8,25.0,2345
128,94.28,25.0,2357
129,94.32,25.0,2358
130,94.88,25.0,2372
131,95.44,25.0,2386
132,95.48,25.0,2387
133,96.12,25.0,2403
134,96.76,25.0,2419
135,96.8,25.0,2420
136,97.2,25.0,2430
137,97.6,25.0,2440
138,97.64,25.0,2441
139,98.12,25.0,2453
140,98.6,25.0,2465
141,98.64,25.0,2466
142,99.2,25.0,2480
143,99.72,25.0,2493
144,99.76,25.0,2494
145,100.04,25.0,2501
146,100.28,25.0,2507
147,100.32,25.0,2508
148,100.44,25.0,2511
149,100.52,25.0,2513
150,100.56,25.0,2514
151,101.76,25.0,2544
152,102.92,25.0,2573
153,102.96,25.0,2574
154,103.56,25.0,2589
155,104.16,25.0,2604
156,104.2,25.0,2605
157,104.4,25.0,2610
158,104.56,25.0,2614
159,104.6,25.0,2615
160,105.16,25.0,2629
161,105.68,25.0,2642
162,105.72,25.0,2643
163,105.84,25.0,2646
164,105.96,25.0,2649
165,106.0,25.0,2650
166,106.28,25.0,2657
167,106.52,25.0,2663
168,106.56,25.0,2664
169,107.28,25.0,2682
170,107.96,25.0,2699
171,108.0,25.0,2700
172,110.4,25.0,2760
173,112.8,25.0,2820
174,112.84,25.0,2821
175,113.64,25.0,2841
176,114.44,25.0,2861
177,114.48,25.0,2862
178,115.52,25.0,2888
179,116.52,25.0,2913
180,116.56,25.0,2914
181,117.32,25.0,2933
182,118.04,25.0,2951
183,118.08,25.0,2952
184,118.56,25.0,2964
185,119.0,25.0,2975
186,119.04,25.0,2976
187,119.68,25.0,2992
188,120.28,25.0,3007
189,120.32,25.0,3008
190,121.68,25.0,3042
191,123.0,25.0,3075
192,123.04,25.0,3076
193,123.6,25.0,3090
194,124.16,25.0,3104
195,124.2,25.0,3105
196,124.84,25.0,3121
197,125.44,25.0,3136
198,125.48,25.0,3137
199,125.96,25.0,3149
200,126.44,25.0,3161
201,126.48,25.0,3162
202,126.88,25.0,3172
203,127.24,25.0,3181
204,127.28,25.0,3182
205,127.64,25.0,3191
206,127.96,25.0,3199
207,128.0,25.0,3200
208,128.4,25.0,3210
209,128.76,25.0,3219
210,128.8,25.0,3220
211,138.56,25.0,3464
212,148.28,25.0,3707
213,148.32,25.0,3708
214,149.52,25.0,3738
215,150.68,25.0,3767
216,150.72,25.0,3768
217,152.32,25.0,3808
218,153.92,25.0,3848
219,153.96,25.0,3849
220,154.92,25.0,3873
221,155.88,25.0,3897
222,155.92,25.0,3898
223,156.92,25.0,3923
224,157.88,25.0,3947
225,157.92,25.0,3948
226,158.76,25.0,3969
227,159.6,25.0,3990
228,159.64,25.0,3991
229,160.44,25.0,4011
230,161.24,25.0,4031
231,161.28,25.0,4032
232,162.08,25.0,4052
233,162.88,25.0,4072
234,162.92,25.0,4073
235,163.8,25.0,4095
236,164.68,25.0,4117
237,164.72,25.0,4118
238,166.04,25.0,4151
239,167.32,25.0,4183
240,167.36,25.0,4184
241,169.0,25.0,4225
242,170.6,25.0,4265
243,170.64,25.0,4266
244,171.64,25.0,4291
245,172.64,25.0,4316
246,172.68,25.0,4317
247,173.68,25.0,4342
248,174.68,25.0,4367
249,174.72,25.0,4368
250,175.84,25.0,4396
251,176.96,25.0,4424
252,177.0,25.0,4425
253,177.88,25.0,4447
254,178.72,25.0,4468
255,178.76,25.0,4469
256,179.8,25.0,4495
257,180.84,25.0,4521
258,180.88,25.0,4522
259,181.96,25.0,4549
260,183.04,25.0,4576
261,183.08,25.0,4577
262,186.12,25.0,4653
263,189.16,25.0,4729
264,189.2,25.0,4730
265,190.44,25.0,4761
266,191.64,25.0,4791
267,191.68,25.0,4792
268,193.2,25.0,4830
269,194.72,25.0,4868
270,194.76,25.0,4869
271,198.4,25.0,4960
272,202.04,25.0,5051
273,202.08,25.0,5052
274,203.24,25.0,5081
275,204.4,25.0,5110
276,204.44,25.0,5111
277,205.56,25.0,5139
278,206.64,25.0,5166
279,206.68,25.0,5167
280,207.64,25.0,5191
281,208.56,25.0,5214
282,208.6,25.0,5215
283,209.52,25.0,5238
284,210.44,25.0,5261
285,210.48,25.0,5262
286,211.84,25.0,5296
287,213.2,25.0,5330
288,213.24,25.0,5331
289,222.44,25.0,5561
290,231.6,25.0,5790
291,231.64,25.0,5791
292,232.84,25.0,5821
293,234.04,25.0,5851
294,234.08,25.0,5852
295,234.84,25.0,5871
296,235.6,25.0,5890
297,235.64,25.0,5891
298,237.0,25.0,5925
299,238.32,25.0,5958
300,238.36,25.0,5959
301,238.8,25.0,5970
302,239.2,25.0,5980
303,239.24,25.0,5981
304,239.8,25.0,5995
305,240.36,25.0,6009
306,240.4,25.0,6010
307,242.28,25.0,6057
308,244.12,25.0,6103
309,244.16,25.0,6104
310,245.08,25.0,6127
311,245.96,25.0,6149
312,246.0,25.0,6150
313,246.6,25.0,6165
314,247.2,25.0,6180
315,247.24,25.0,6181
316,248.36,25.0,6209
317,249.48,25.0,6237
318,249.52,25.0,6238
319,250.48,25.0,6262
320,251.44,25.0,6286
321,251.48,25.0,6287
322,252.6,25.0,6315
323,253.68,25.0,6342
324,253.72,25.0,6343
325,255.0,25.0,6375
326,256.24,25.0,6406
327,256.28,25.0,6407
328,257.4,25.0,6435
329,258.48,25.0,6462
330,258.52,25.0,6463
331,259.76,25.0,6494
332,260.96,25.0,6524
333,261.0,25.0,6525
334,261.88,25.0,6547
335,262.76,25.0,6569
336,262.8,25.0,6570
337,263.6,25.0,6590
338,264.4,25.0,6610
339,264.44,25.0,6611
340,265.44,25.0,6636
341,266.4,25.0,6660
342,266.44,25.0,6661
343,268.4,25.0,6710
344,270.32,25.0,6758
345,270.36,25.0,6759
346,271.08,25.0,6777
347,271.8,25.0,6795
348,271.84,25.0,6796
349,272.44,25.0,6811
350,273.04,25.0,6826
351,273.08,25.0,6827
352,273.44,25.0,6836
353,273.8,25.0,6845
354,273.84,25.0,6846
355,274.96,25.0,6874
356,276.04,25.0,6901
357,276.08,25.0,6902
358,278.08,25.0,6952
359,280.04,25.0,7001
360,280.08,25.0,7002
361,280.88,25.0,7022
362,281.64,25.0,7041
363,281.68,25.0,7042
364,282.44,25.0,7061
365,283.16,25.0,7079
366,283.2,25.0,7080
367,284.36,25.0,7109
368,285.52,25.0,7138
369,285.56,25.0,7139
370,286.68,25.0,7167
371,287.8,25.0,7195
372,287.84,25.0,7196
373,288.6,25.0,7215
374,289.32,25.0,7233
375,289.36,25.0,7234
376,289.96,25.0,7249
377,290.56,25.0,7264
378,290.6,25.0,7265
379,291.12,25.0,7278
380,291.64,25.0,7291
381,291.68,25.0,7292
382,291.88,25.0,7297
