n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.36,25.0,9
2,0.72,25.0,18
3,0.76,25.0,19
4,1.84,25.0,46
5,2.92,25.0,73
6,2.96,25.0,74
7,4.84,25.0,121
8,6.72,25.0,168
9,6.76,25.0,169
10,9.12,25.0,228
11,11.48,25.0,287
12,11.52,25.0,288
13,13.24,25.0,331
14,14.96,25.0,374
15,15.0,25.0,375
16,17.0,25.0,425
17,19.0,25.0,475
18,19.04,25.0,476
19,20.48,25.0,512
20,21.92,25.0,548
21,21.96,25.0,549
22,23.24,25.0,581
23,24.52,25.0,613
24,24.56,25.0,614
25,26.0,25.0,650
26,27.4,25.0,685
27,27.44,25.0,686
28,29.36,25.0,734
29,31.24,25.0,781
30,31.28,25.0,782
31,34.16,25.0,854
32,37.0,25.0,925
33,37.04,25.0,926
34,37.96,25.0,949
35,38.88,25.0,972
36,38.92,25.0,973
37,42.4,25.0,1060
38,45.88,25.0,1147
39,45.92,25.0,1148
40,47.4,25.0,1185
41,48.84,25.0,1221
42,48.88,25.0,1222
43,50.72,25.0,1268
44,52.56,25.0,1314
45,52.6,25.0,1315
46,54.0,25.0,1350
47,55.36,25.0,1384
48,55.4,25.0,1385
49,57.96,25.0,1449
50,60.48,25.0,1512
51,60.52,25.0,1513
52,63.32,25.0,1583
53,66.08,25.0,1652
54,66.12,25.0,1653
55,68.8,25.0,1720
56,71.44,25.0,1786
57,71.48,25.0,1787
58,72.52,25.0,1813
59,73.52,25.0,1838
60,73.56,25.0,1839
61,76.64,25.0,1916
62,79.72,25.0,1993
63,79.76,25.0,1994
64,82.52,25.0,2063
65,85.28,25.0,2132
66,85.32,25.0,2133
67,86.76,25.0,2169
68,88.16,25.0,2204
69,88.2,25.0,2205
70,89.72,25.0,2243
71,91.24,25.0,2281
72,91.28,25.0,2282
73,92.48,25.0,2312
74,93.68,25.0,2342
75,93.72,25.0,2343
76,94.96,25.0,2374
77,96.2,25.0,2405
78,96.24,25.0,2406
79,101.12,25.0,2528
80,105.96,25.0,2649
81,106.0,25.0,2650
82,112.56,25.0,2814
83,119.12,25.0,2978
84,119.16,25.0,2979
85,121.52,25.0,3038
86,123.88,25.0,3097
87,123.92,25.0,3098
88,125.76,25.0,3144
89,127.6,25.0,3190
90,127.64,25.0,3191
91,129.92,25.0,3248
92,132.2,25.0,3305
93,132.24,25.0,3306
94,136.6,25.0,3415
95,140.96,25.0,3524
96,141.0,25.0,3525
97,148.44,25.0,3711
98,155.88,25.0,3897
99,155.92,25.0,3898
100,157.24,25.0,3931
101,158.52,25.0,3963
102,158.56,25.0,3964
103,160.04,25.0,4001
104,161.48,25.0,4037
105,161.52,25.0,4038
106,162.8,25.0,4070
107,164.08,25.0,4102
108,164.12,25.0,4103
109,165.88,25.0,4147
110,167.64,25.0,4191
111,167.68,25.0,4192
112,169.16,25.0,4229
113,170.64,25.0,4266
114,170.68,25.0,4267
115,172.16,25.0,4304
116,173.6,25.0,4340
117,173.64,25.0,4341
118,174.84,25.0,4371
119,176.04,25.0,4401
120,176.08,25.0,4402
121,177.72,25.0,4443
122,179.36,25.0,4484
123,179.4,25.0,4485
124,197.56,25.0,4939
125,215.68,25.0,5392
126,215.72,25.0,5393
127,218.12,25.0,5453
128,220.52,25.0,5513
129,220.56,25.0,5514
130,222.92,25.0,5573
131,225.24,25.0,5631
132,225.28,25.0,5632
133,227.92,25.0,5698
134,230.56,25.0,5764
135,230.6,25.0,5765
136,233.2,25.0,5830
137,235.76,25.0,5894
138,235.8,25.0,5895
139,238.48,25.0,5962
140,241.16,25.0,6029
141,241.2,25.0,6030
142,245.72,25.0,6143
143,250.24,25.0,6256
