n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.16,25.0,4
2,0.28,25.0,7
3,0.32,25.0,8
4,1.04,25.0,26
5,1.72,25.0,43
6,1.76,25.0,44
7,7.2,25.0,180
8,12.64,25.0,316
9,12.68,25.0,317
10,13.72,25.0,343
11,14.72,25.0,368
12,14.76,25.0,369
13,15.52,25.0,388
14,16.24,25.0,406
15,16.28,25.0,407
16,17.36,25.0,434
17,18.44,25.0,461
18,18.48,25.0,462
19,19.16,25.0,479
20,19.8,25.0,495
21,19.84,25.0,496
22,20.68,25.0,517
23,21.48,25.0,537
24,21.52,25.0,538
25,22.4,25.0,560
26,23.24,25.0,581
27,23.28,25.0,582
28,24.04,25.0,601
29,24.76,25.0,619
30,24.8,25.0,620
31,25.84,25.0,646
32,26.88,25.0,672
33,26.92,25.0,673
34,27.68,25.0,692
35,28.4,25.0,710
36,28.44,25.0,711
37,28.96,25.0,724
38,29.48,25.0,737
39,29.52,25.0,738
40,30.56,25.0,764
41,31.56,25.0,789
42,31.6,25.0,790
43,42.84,25.0,1071
44,54.08,25.0,1352
45,54.12,25.0,1353
46,55.48,25.0,1387
47,56.8,25.0,1420
48,56.84,25.0,1421
49,60.24,25.0,1506
50,63.64,25.0,1591
51,63.68,25.0,1592
52,64.32,25.0,1608
53,64.96,25.0,1624
54,65.0,25.0,1625
55,66.0,25.0,1650
56,66.96,25.0,1674
57,67.0,25.0,1675
58,67.72,25.0,1693
59,68.4,25.0,1710
60,68.44,25.0,1711
61,69.6,25.0,1740
62,70.76,25.0,1769
63,70.8,25.0,1770
64,72.08,25.0,1802
65,73.36,25.0,1834
66,73.4,25.0,1835
67,73.88,25.0,1847
68,74.36,25.0,1859
69,74.4,25.0,1860
70,76.16,25.0,1904
71,77.88,25.0,1947
72,77.92,25.0,1948
73,79.8,25.0,1995
74,81.64,25.0,2041
75,81.68,25.0,2042
76,83.04,25.0,2076
77,84.36,25.0,2109
78,84.4,25.0,2110
79,85.44,25.0,2136
80,86.44,25.0,2161
81,86.48,25.0,2162
82,88.28,25.0,2207
83,90.04,25.0,2251
84,90.08,25.0,2252
85,91.48,25.0,2287
86,92.84,25.0,2321
87,92.88,25.0,2322
88,93.92,25.0,2348
89,94.92,25.0,2373
90,94.96,25.0,2374
91,96.84,25.0,2421
92,98.68,25.0,2467
93,98.72,25.0,2468
94,105.72,25.0,2643
95,112.68,25.0,2817
96,112.72,25.0,2818
97,117.08,25.0,2927
98,121.44,25.0,3036
99,121.48,25.0,3037
100,124.04,25.0,3101
101,126.56,25.0,3164
102,126.6,25.0,3165
103,128.08,25.0,3202
104,129.56,25.0,3239
105,129.6,25.0,3240
106,133.0,25.0,3325
107,136.36,25.0,3409
108,136.4,25.0,3410
109,137.8,25.0,3445
110,139.16,25.0,3479
111,139.2,25.0,3480
112,140.28,25.0,3507
113,141.36,25.0,3534
114,141.4,25.0,3535
115,143.4,25.0,3585
116,145.36,25.0,3634
117,145.4,25.0,3635
118,146.76,25.0,3669
119,148.08,25.0,3702
120,148.12,25.0,3703
121,149.36,25.0,3734
122,150.6,25.0,3765
123,150.64,25.0,3766
124,152.0,25.0,3800
125,153.36,25.0,3834
126,153.4,25.0,3835
127,154.48,25.0,3862
128,155.56,25.0,3889
129,155.6,25.0,3890
130,157.04,25.0,3926
131,158.44,25.0,3961
132,158.48,25.0,3962
133,159.16,25.0,3979
134,159.84,25.0,3996
135,159.88,25.0,3997
136,169.08,25.0,4227
137,178.28,25.0,4457
138,178.32,25.0,4458
139,179.6,25.0,4490
140,180.84,25.0,4521
141,180.88,25.0,4522
142,182.4,25.0,4560
143,183.92,25.0,4598
144,183.96,25.0,4599
145,185.6,25.0,4640
146,187.24,25.0,4681
147,187.28,25.0,4682
148,188.56,25.0,4714
149,189.8,25.0,4745
150,189.84,25.0,4746
151,192.76,25.0,4819
152,195.68,25.0,4892
153,195.72,25.0,4893
154,197.6,25.0,4940
155,199.48,25.0,4987
156,199.52,25.0,4988
157,200.16,25.0,5004
158,200.76,25.0,5019
159,200.8,25.0,5020
160,202.2,25.0,5055
161,203.56,25.0,5089
162,203.6,25.0,5090
163,204.08,25.0,5102
164,204.56,25.0,5114
165,204.6,25.0,5115
166,205.76,25.0,5144
167,206.92,25.0,5173
168,206.96,25.0,5174
169,207.76,25.0,5194
170,208.52,25.0,5213
171,208.56,25.0,5214
172,210.68,25.0,5267
173,212.76,25.0,5319
174,212.8,25.0,5320
175,214.08,25.0,5352
176,215.32,25.0,5383
177,215.36,25.0,5384
178,216.8,25.0,5420
179,218.2,25.0,5455
180,218.24,25.0,5456
181,219.24,25.0,5481
182,220.24,25.0,5506
183,220.28,25.0,5507
184,222.08,25.0,5552
185,223.84,25.0,5596
186,223.88,25.0,5597
187,224.76,25.0,5619
188,225.64,25.0,5641
189,225.68,25.0,5642
190,227.32,25.0,5683
191,228.92,25.0,5723
192,228.96,25.0,5724
193,230.56,25.0,5764
194,232.16,25.0,5804
195,232.2,25.0,5805
196,234.8,25.0,5870
197,237.36,25.0,5934
198,237.4,25.0,5935
199,239.56,25.0,5989
200,241.72,25.0,6043
201,241.76,25.0,6044
202,243.88,25.0,6097
203,246.0,25.0,6150
204,246.04,25.0,6151
205,247.08,25.0,6177
206,248.12,25.0,6203
207,248.16,25.0,6204
208,249.28,25.0,6232
209,250.4,25.0,6260
210,250.44,25.0,6261
211,251.4,25.0,6285
212,252.36,25.0,6309
213,252.4,25.0,6310
214,253.48,25.0,6337
215,254.52,25.0,6363
216,254.56,25.0,6364
217,255.6,25.0,6390
218,256.64,25.0,6416
219,256.68,25.0,6417
220,257.8,25.0,6445
221,258.92,25.0,6473
222,258.96,25.0,6474
223,259.96,25.0,6499
224,260.96,25.0,6524
225,261.0,25.0,6525
226,262.04,25.0,6551
227,263.04,25.0,6576
228,263.08,25.0,6577
229,263.76,25.0,6594
230,264.44,25.0,6611
231,264.48,25.0,6612
232,265.0,25.0,6625
233,265.52,25.0,6638
234,265.56,25.0,6639
235,267.64,25.0,6691
236,269.72,25.0,6743
237,269.76,25.0,6744
238,270.44,25.0,6761
239,271.12,25.0,6778
240,271.16,25.0,6779
241,272.2,25.0,6805
242,273.24,25.0,6831
243,273.28,25.0,6832
244,274.28,25.0,6857
245,275.28,25.0,6882
246,275.32,25.0,6883
247,276.48,25.0,6912
248,277.64,25.0,6941
249,277.68,25.0,6942
250,278.84,25.0,6971
251,280.0,25.0,7000
252,280.04,25.0,7001
253,281.04,25.0,7026
254,282.04,25.0,7051
255,282.08,25.0,7052
256,282.84,25.0,7071
257,283.56,25.0,7089
258,283.6,25.0,7090
259,285.6,25.0,7140
260,287.56,25.0,7189
261,287.6,25.0,7190
262,290.28,25.0,7257
263,292.96,25.0,7324
264,293.0,25.0,7325
265,293.88,25.0,7347
266,294.76,25.0,7369
267,294.8,25.0,7370
268,298.16,25.0,7454
269,301.48,25.0,7537
270,301.52,25.0,7538
271,302.24,25.0,7556
272,302.96,25.0,7574
273,303.0,25.0,7575
274,303.72,25.0,7593
275,304.44,25.0,7611
276,304.48,25.0,7612
277,305.08,25.0,7627
278,305.68,25.0,7642
279,305.72,25.0,7643
280,307.96,25.0,7699
281,310.16,25.0,7754
282,310.2,25.0,7755
283,311.04,25.0,7776
284,311.84,25.0,7796
285,311.88,25.0,7797
286,312.4,25.0,7810
287,312.88,25.0,7822
288,312.92,25.0,7823
289,321.24,25.0,8031
290,329.52,25.0,8238
291,329.56,25.0,8239
292,331.68,25.0,8292
293,333.8,25.0,8345
294,333.84,25.0,8346
295,334.8,25.0,8370
296,335.72,25.0,8393
297,335.76,25.0,8394
298,337.68,25.0,8442
299,339.56,25.0,8489
300,339.6,25.0,8490
301,340.24,25.0,8506
302,340.88,25.0,8522
303,340.92,25.0,8523
304,341.68,25.0,8542
305,342.44,25.0,8561
306,342.48,25.0,8562
307,343.8,25.0,8595
308,345.08,25.0,8627
309,345.12,25.0,8628
310,346.32,25.0,8658
311,347.48,25.0,8687
312,347.52,25.0,8688
313,348.2,25.0,8705
314,348.84,25.0,8721
315,348.88,25.0,8722
316,350.2,25.0,8755
317,351.52,25.0,8788
318,351.56,25.0,8789
319,352.64,25.0,8816
320,353.68,25.0,8842
321,353.72,25.0,8843
322,355.52,25.0,8888
323,357.28,25.0,8932
324,357.32,25.0,8933
325,358.0,25.0,8950
326,358.68,25.0,8967
327,358.72,25.0,8968
328,359.44,25.0,8986
329,360.16,25.0,9004
330,360.2,25.0,9005
331,363.08,25.0,9077
332,365.92,25.0,9148
333,365.96,25.0,9149
334,367.2,25.0,9180
335,368.4,25.0,9210
336,368.44,25.0,9211
337,369.28,25.0,9232
338,370.12,25.0,9253
339,370.16,25.0,9254
340,370.52,25.0,9263
341,370.84,25.0,9271
342,370.88,25.0,9272
343,371.68,25.0,9292
344,372.44,25.0,9311
345,372.48,25.0,9312
346,373.04,25.0,9326
347,373.56,25.0,9339
348,373.6,25.0,9340
349,374.16,25.0,9354
350,374.68,25.0,9367
351,374.72,25.0,9368
352,375.44,25.0,9386
353,376.12,25.0,9403
354,376.16,25.0,9404
355,377.44,25.0,9436
356,378.72,25.0,9468
357,378.76,25.0,9469
358,380.32,25.0,9508
359,381.88,25.0,9547
360,381.92,25.0,9548
361,382.88,25.0,9572
362,383.84,25.0,9596
363,383.88,25.0,9597
364,385.0,25.0,9625
365,386.08,25.0,9652
366,386.12,25.0,9653
367,387.2,25.0,9680
368,388.24,25.0,9706
369,388.28,25.0,9707
370,388.88,25.0,9722
371,389.48,25.0,9737
372,389.52,25.0,9738
373,390.44,25.0,9761
374,391.32,25.0,9783
375,391.36,25.0,9784
376,392.2,25.0,9805
377,393.04,25.0,9826
378,393.08,25.0,9827
379,394.2,25.0,9855
380,395.32,25.0,9883
381,395.36,25.0,9884
