n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.12,25.0,3
2,0.24,25.0,6
3,0.28,25.0,7
4,1.28,25.0,32
5,2.24,25.0,56
6,2.28,25.0,57
7,7.32,25.0,183
8,12.32,25.0,308
9,12.36,25.0,309
10,13.36,25.0,334
11,14.36,25.0,359
12,14.4,25.0,360
13,15.28,25.0,382
14,16.16,25.0,404
15,16.2,25.0,405
16,17.08,25.0,427
17,17.96,25.0,449
18,18.0,25.0,450
19,18.76,25.0,469
20,19.52,25.0,488
21,19.56,25.0,489
22,20.28,25.0,507
23,21.0,25.0,525
24,21.04,25.0,526
25,22.24,25.0,556
26,23.4,25.0,585
27,23.44,25.0,586
28,23.96,25.0,599
29,24.44,25.0,611
30,24.48,25.0,612
31,25.36,25.0,634
32,26.2,25.0,655
33,26.24,25.0,656
34,27.04,25.0,676
35,27.8,25.0,695
36,27.84,25.0,696
37,28.64,25.0,716
38,29.4,25.0,735
39,29.44,25.0,736
40,30.28,25.0,757
41,31.12,25.0,778
42,31.16,25.0,779
43,32.32,25.0,808
44,33.44,25.0,836
45,33.48,25.0,837
46,34.28,25.0,857
47,35.08,25.0,877
48,35.12,25.0,878
49,35.2,25.0,880
50,35.24,25.0,881
51,35.28,25.0,882
52,36.64,25.0,916
53,38.0,25.0,950
54,38.04,25.0,951
55,50.72,25.0,1268
56,63.36,25.0,1584
57,63.4,25.0,1585
58,64.52,25.0,1613
59,65.6,25.0,1640
60,65.64,25.0,1641
61,66.2,25.0,1655
62,66.76,25.0,1669
63,66.8,25.0,1670
64,67.64,25.0,1691
65,68.48,25.0,1712
66,68.52,25.0,1713
67,70.52,25.0,1763
68,72.48,25.0,1812
69,72.52,25.0,1813
70,74.04,25.0,1851
71,75.56,25.0,1889
72,75.6,25.0,1890
73,76.76,25.0,1919
74,77.88,25.0,1947
75,77.92,25.0,1948
76,82.48,25.0,2062
77,87.0,25.0,2175
78,87.04,25.0,2176
79,88.2,25.0,2205
80,89.36,25.0,2234
81,89.4,25.0,2235
82,90.32,25.0,2258
83,91.24,25.0,2281
84,91.28,25.0,2282
85,91.76,25.0,2294
86,92.24,25.0,2306
87,92.28,25.0,2307
88,92.96,25.0,2324
89,93.6,25.0,2340
90,93.64,25.0,2341
91,94.44,25.0,2361
92,95.2,25.0,2380
93,95.24,25.0,2381
94,96.2,25.0,2405
95,97.16,25.0,2429
96,97.2,25.0,2430
97,98.2,25.0,2455
98,99.2,25.0,2480
99,99.24,25.0,2481
100,100.2,25.0,2505
101,101.16,25.0,2529
102,101.2,25.0,2530
103,101.8,25.0,2545
104,102.4,25.0,2560
105,102.44,25.0,2561
106,103.32,25.0,2583
107,104.16,25.0,2604
108,104.2,25.0,2605
109,104.88,25.0,2622
110,105.56,25.0,2639
111,105.6,25.0,2640
112,106.44,25.0,2661
113,107.24,25.0,2681
114,107.28,25.0,2682
115,107.84,25.0,2696
116,108.4,25.0,2710
117,108.44,25.0,2711
118,117.12,25.0,2928
119,125.8,25.0,3145
120,125.84,25.0,3146
121,127.08,25.0,3177
122,128.28,25.0,3207
123,128.32,25.0,3208
124,132.0,25.0,3300
125,135.64,25.0,3391
126,135.68,25.0,3392
127,137.76,25.0,3444
128,139.84,25.0,3496
129,139.88,25.0,3497
130,142.64,25.0,3566
131,145.36,25.0,3634
132,145.4,25.0,3635
133,146.68,25.0,3667
134,147.96,25.0,3699
135,148.0,25.0,3700
136,149.0,25.0,3725
137,149.96,25.0,3749
138,150.0,25.0,3750
139,151.24,25.0,3781
140,152.44,25.0,3811
141,152.48,25.0,3812
142,153.72,25.0,3843
143,154.96,25.0,3874
144,155.0,25.0,3875
145,156.2,25.0,3905
146,157.36,25.0,3934
147,157.4,25.0,3935
148,159.0,25.0,3975
149,160.6,25.0,4015
150,160.64,25.0,4016
151,161.52,25.0,4038
152,162.36,25.0,4059
153,162.4,25.0,4060
154,163.0,25.0,4075
155,163.56,25.0,4089
156,163.6,25.0,4090
157,164.96,25.0,4124
158,166.28,25.0,4157
159,166.32,25.0,4158
160,167.8,25.0,4195
161,169.28,25.0,4232
162,169.32,25.0,4233
163,170.28,25.0,4257
164,171.2,25.0,4280
165,171.24,25.0,4281
166,173.6,25.0,4340
167,175.92,25.0,4398
168,175.96,25.0,4399
169,178.16,25.0,4454
170,180.32,25.0,4508
171,180.36,25.0,4509
172,181.28,25.0,4532
173,182.16,25.0,4554
174,182.2,25.0,4555
175,183.04,25.0,4576
176,183.88,25.0,4597
177,183.92,25.0,4598
178,184.56,25.0,4614
179,185.16,25.0,4629
180,185.2,25.0,4630
181,193.0,25.0,4825
182,200.8,25.0,5020
183,200.84,25.0,5021
184,202.24,25.0,5056
185,203.64,25.0,5091
186,203.68,25.0,5092
187,205.28,25.0,5132
188,206.84,25.0,5171
189,206.88,25.0,5172
190,208.36,25.0,5209
191,209.8,25.0,5245
192,209.84,25.0,5246
193,210.6,25.0,5265
194,211.36,25.0,5284
195,211.4,25.0,5285
196,212.04,25.0,5301
197,212.64,25.0,5316
198,212.68,25.0,5317
199,214.2,25.0,5355
200,215.68,25.0,5392
201,215.72,25.0,5393
202,216.68,25.0,5417
203,217.64,25.0,5441
204,217.68,25.0,5442
205,218.92,25.0,5473
206,220.12,25.0,5503
207,220.16,25.0,5504
208,222.0,25.0,5550
209,223.8,25.0,5595
210,223.84,25.0,5596
211,226.68,25.0,5667
212,229.48,25.0,5737
213,229.52,25.0,5738
214,231.64,25.0,5791
215,233.72,25.0,5843
216,233.76,25.0,5844
217,235.08,25.0,5877
218,236.36,25.0,5909
