n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.16,25.0,4
2,0.32,25.0,8
3,0.36,25.0,9
4,1.36,25.0,34
5,2.32,25.0,58
6,2.36,25.0,59
7,10.8,25.0,270
8,19.2,25.0,480
9,19.24,25.0,481
10,19.4,25.0,485
11,19.52,25.0,488
12,19.56,25.0,489
13,20.16,25.0,504
14,20.76,25.0,519
15,20.8,25.0,520
16,21.44,25.0,536
17,22.08,25.0,552
18,22.12,25.0,553
19,23.32,25.0,583
20,24.48,25.0,612
21,24.52,25.0,613
22,25.24,25.0,631
23,25.92,25.0,648
24,25.96,25.0,649
25,27.08,25.0,677
26,28.2,25.0,705
27,28.24,25.0,706
28,28.96,25.0,724
29,29.68,25.0,742
30,29.72,25.0,743
31,30.32,25.0,758
32,30.88,25.0,772
33,30.92,25.0,773
34,31.72,25.0,793
35,32.48,25.0,812
36,32.52,25.0,813
37,33.44,25.0,836
38,34.32,25.0,858
39,34.36,25.0,859
40,35.32,25.0,883
41,36.28,25.0,907
42,36.32,25.0,908
43,37.4,25.0,935
44,38.44,25.0,961
45,38.48,25.0,962
46,45.88,25.0,1147
47,53.24,25.0,1331
48,53.28,25.0,1332
49,55.8,25.0,1395
50,58.32,25.0,1458
51,58.36,25.0,1459
52,58.68,25.0,1467
53,58.96,25.0,1474
54,59.0,25.0,1475
55,59.64,25.0,1491
56,60.28,25.0,1507
57,60.32,25.0,1508
58,61.16,25.0,1529
59,61.96,25.0,1549
60,62.0,25.0,1550
61,64.2,25.0,1605
62,66.4,25.0,1660
63,66.52,25.0,1663
64,67.2,25.0,1680
65,67.88,25.0,1697
66,67.92,25.0,1698
67,68.88,25.0,1722
68,69.84,25.0,1746
69,69.88,25.0,1747
70,71.28,25.0,1782
71,72.64,25.0,1816
72,72.68,25.0,1817
73,73.6,25.0,1840
74,74.48,25.0,1862
75,74.52,25.0,1863
76,75.32,25.0,1883
77,76.12,25.0,1903
78,76.16,25.0,1904
79,77.04,25.0,1926
80,77.88,25.0,1947
81,77.92,25.0,1948
82,79.12,25.0,1978
83,80.32,25.0,2008
84,80.36,25.0,2009
85,81.96,25.0,2049
86,83.52,25.0,2088
87,83.56,25.0,2089
88,84.52,25.0,2113
89,85.48,25.0,2137
90,85.52,25.0,2138
91,86.76,25.0,2169
92,87.96,25.0,2199
93,88.0,25.0,2200
94,89.4,25.0,2235
95,90.8,25.0,2270
96,90.84,25.0,2271
97,92.12,25.0,2303
98,93.36,25.0,2334
99,93.4,25.0,2335
100,94.8,25.0,2370
101,96.2,25.0,2405
102,96.24,25.0,2406
103,97.68,25.0,2442
104,99.12,25.0,2478
105,99.16,25.0,2479
106,100.2,25.0,2505
107,101.24,25.0,2531
108,101.28,25.0,2532
109,102.32,25.0,2558
110,103.32,25.0,2583
111,103.36,25.0,2584
112,105.48,25.0,2637
113,107.56,25.0,2689
114,107.6,25.0,2690
115,109.52,25.0,2738
116,111.44,25.0,2786
117,111.48,25.0,2787
118,112.24,25.0,2806
119,113.0,25.0,2825
120,113.04,25.0,2826
121,124.92,25.0,3123
122,136.76,25.0,3419
123,136.8,25.0,3420
124,139.64,25.0,3491
125,142.48,25.0,3562
126,142.52,25.0,3563
127,143.12,25.0,3578
128,143.68,25.0,3592
129,143.72,25.0,3593
130,144.8,25.0,3620
131,145.84,25.0,3646
132,145.88,25.0,3647
133,149.72,25.0,3743
134,153.52,25.0,3838
135,153.56,25.0,3839
136,153.96,25.0,3849
137,154.36,25.0,3859
138,154.4,25.0,3860
139,155.92,25.0,3898
140,157.44,25.0,3936
141,157.48,25.0,3937
142,158.88,25.0,3972
143,160.24,25.0,4006
144,160.28,25.0,4007
145,161.92,25.0,4048
146,163.52,25.0,4088
147,163.56,25.0,4089
148,164.28,25.0,4107
149,165.0,25.0,4125
150,165.04,25.0,4126
151,165.6,25.0,4140
152,166.16,25.0,4154
153,166.2,25.0,4155
154,166.32,25.0,4158
155,166.4,25.0,4160
156,166.44,25.0,4161
157,167.84,25.0,4196
158,169.2,25.0,4230
159,169.24,25.0,4231
160,172.32,25.0,4308
161,175.4,25.0,4385
162,175.44,25.0,4386
163,176.32,25.0,4408
164,177.2,25.0,4430
165,177.24,25.0,4431
166,178.0,25.0,4450
167,178.76,25.0,4469
168,178.8,25.0,4470
169,179.44,25.0,4486
170,180.08,25.0,4502
171,180.12,25.0,4503
172,180.8,25.0,4520
173,181.44,25.0,4536
174,181.48,25.0,4537
175,182.24,25.0,4556
176,182.96,25.0,4574
177,183.0,25.0,4575
178,183.72,25.0,4593
179,184.44,25.0,4611
180,184.48,25.0,4612
181,184.88,25.0,4622
182,185.24,25.0,4631
183,185.28,25.0,4632
184,186.76,25.0,4669
185,188.2,25.0,4705
186,188.24,25.0,4706
187,190.72,25.0,4768
188,193.2,25.0,4830
189,193.24,25.0,4831
190,194.4,25.0,4860
191,195.56,25.0,4889
192,195.6,25.0,4890
193,196.84,25.0,4921
194,198.04,25.0,4951
195,198.08,25.0,4952
196,199.56,25.0,4989
197,201.0,25.0,5025
198,201.04,25.0,5026
199,202.0,25.0,5050
200,202.96,25.0,5074
201,203.0,25.0,5075
202,207.68,25.0,5192
203,212.32,25.0,5308
204,212.36,25.0,5309
205,227.96,25.0,5699
206,243.56,25.0,6089
207,243.6,25.0,6090
208,246.08,25.0,6152
209,248.56,25.0,6214
210,248.6,25.0,6215
211,251.08,25.0,6277
212,253.56,25.0,6339
213,253.6,25.0,6340
214,256.08,25.0,6402
215,258.56,25.0,6464
216,258.6,25.0,6465
217,260.36,25.0,6509
218,262.08,25.0,6552
219,262.12,25.0,6553
220,262.88,25.0,6572
221,263.64,25.0,6591
222,263.68,25.0,6592
223,265.8,25.0,6645
224,267.92,25.0,6698
225,267.96,25.0,6699
226,268.96,25.0,6724
227,269.92,25.0,6748
228,269.96,25.0,6749
229,272.08,25.0,6802
230,274.16,25.0,6854
231,274.2,25.0,6855
232,279.24,25.0,6981
233,284.24,25.0,7106
234,284.28,25.0,7107
235,284.96,25.0,7124
236,285.6,25.0,7140
237,285.64,25.0,7141
238,286.72,25.0,7168
239,287.8,25.0,7195
240,287.84,25.0,7196
241,288.68,25.0,7217
242,289.52,25.0,7238
243,289.56,25.0,7239
244,290.68,25.0,7267
245,291.8,25.0,7295
246,291.84,25.0,7296
247,292.76,25.0,7319
248,293.68,25.0,7342
249,293.72,25.0,7343
250,294.88,25.0,7372
251,296.0,25.0,7400
252,296.04,25.0,7401
253,297.76,25.0,7444
254,299.48,25.0,7487
255,299.52,25.0,7488
256,300.84,25.0,7521
257,302.16,25.0,7554
258,302.2,25.0,7555
259,303.04,25.0,7576
260,303.84,25.0,7596
261,303.88,25.0,7597
262,305.24,25.0,7631
263,306.6,25.0,7665
264,306.64,25.0,7666
265,308.16,25.0,7704
266,309.64,25.0,7741
267,309.68,25.0,7742
268,310.68,25.0,7767
269,311.64,25.0,7791
270,311.68,25.0,7792
271,312.64,25.0,7816
272,313.6,25.0,7840
273,313.64,25.0,7841
274,314.32,25.0,7858
275,314.96,25.0,7874
276,315.0,25.0,7875
277,315.8,25.0,7895
278,316.6,25.0,7915
279,316.64,25.0,7916
280,317.56,25.0,7939
281,318.44,25.0,7961
282,318.48,25.0,7962
283,319.44,25.0,7986
284,320.4,25.0,8010
285,320.44,25.0,8011
286,321.08,25.0,8027
287,321.72,25.0,8043
288,321.76,25.0,8044
289,323.92,25.0,8098
290,326.08,25.0,8152
291,326.12,25.0,8153
292,326.88,25.0,8172
293,327.6,25.0,8190
294,327.64,25.0,8191
295,328.32,25.0,8208
296,328.96,25.0,8224
297,329.0,25.0,8225
298,330.08,25.0,8252
299,331.12,25.0,8278
300,331.16,25.0,8279
301,333.48,25.0,8337
302,335.8,25.0,8395
303,335.84,25.0,8396
304,336.72,25.0,8418
305,337.6,25.0,8440
306,337.64,25.0,8441
307,338.92,25.0,8473
308,340.16,25.0,8504
309,340.2,25.0,8505
310,341.2,25.0,8530
311,342.2,25.0,8555
312,342.24,25.0,8556
313,343.12,25.0,8578
314,344.0,25.0,8600
315,344.04,25.0,8601
316,344.84,25.0,8621
317,345.64,25.0,8641
318,345.68,25.0,8642
319,346.52,25.0,8663
320,347.32,25.0,8683
321,347.36,25.0,8684
322,347.84,25.0,8696
323,348.32,25.0,8708
324,348.36,25.0,8709
325,352.04,25.0,8801
326,355.68,25.0,8892
327,355.72,25.0,8893
328,364.84,25.0,9121
329,373.96,25.0,9349
330,374.0,25.0,9350
331,375.48,25.0,9387
332,376.92,25.0,9423
333,376.96,25.0,9424
334,379.52,25.0,9488
335,382.08,25.0,9552
336,382.12,25.0,9553
337,384.0,25.0,9600
338,385.88,25.0,9647
339,385.92,25.0,9648
340,387.56,25.0,9689
341,389.16,25.0,9729
342,389.2,25.0,9730
343,390.56,25.0,9764
344,391.92,25.0,9798
345,391.96,25.0,9799
346,393.44,25.0,9836
347,394.88,25.0,9872
348,394.92,25.0,9873
349,397.0,25.0,9925
350,399.08,25.0,9977
351,399.12,25.0,9978
352,400.68,25.0,10017
353,402.24,25.0,10056
354,402.28,25.0,10057
355,404.32,25.0,10108
356,406.32,25.0,10158
357,406.36,25.0,10159
358,407.52,25.0,10188
359,408.68,25.0,10217
360,408.72,25.0,10218
361,409.64,25.0,10241
362,410.56,25.0,10264
363,410.6,25.0,10265
364,410.68,25.0,10267
365,410.76,25.0,10269
366,410.8,25.0,10270
367,412.0,25.0,10300
368,413.2,25.0,10330
369,413.24,25.0,10331
370,420.48,25.0,10512
371,427.68,25.0,10692
372,427.72,25.0,10693
373,428.56,25.0,10714
374,429.36,25.0,10734
375,429.4,25.0,10735
376,430.6,25.0,10765
377,431.8,25.0,10795
378,431.84,25.0,10796
379,433.16,25.0,10829
380,434.44,25.0,10861
381,434.48,25.0,10862
