n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.2,25.0,80
14,3.32,25.0,83
15,3.36,25.0,84
16,3.4,25.0,85
17,3.44,25.0,86
18,3.48,25.0,87
19,3.88,25.0,97
20,4.28,25.0,107
21,4.32,25.0,108
22,5.36,25.0,134
23,6.36,25.0,159
24,6.4,25.0,160
25,6.52,25.0,163
26,6.64,25.0,166
27,6.68,25.0,167
28,6.96,25.0,174
29,7.2,25.0,180
30,7.24,25.0,181
31,8.2,25.0,205
32,9.16,25.0,229
33,9.2,25.0,230
34,9.4,25.0,235
35,9.6,25.0,240
36,9.64,25.0,241
37,9.96,25.0,249
38,10.28,25.0,257
39,10.32,25.0,258
40,10.44,25.0,261
41,10.52,25.0,263
42,10.56,25.0,264
43,11.24,25.0,281
44,11.92,25.0,298
45,11.96,25.0,299
46,12.64,25.0,316
47,13.28,25.0,332
48,13.32,25.0,333
49,14.8,25.0,370
50,16.24,25.0,406
51,16.28,25.0,407
52,18.24,25.0,456
53,20.2,25.0,505
54,20.24,25.0,506
55,20.64,25.0,516
56,21.0,25.0,525
57,21.04,25.0,526
58,22.48,25.0,562
59,23.88,25.0,597
60,23.92,25.0,598
61,24.28,25.0,607
62,24.6,25.0,615
63,24.64,25.0,616
64,25.2,25.0,630
65,25.72,25.0,643
66,25.76,25.0,644
67,27.6,25.0,690
68,29.4,25.0,735
69,29.44,25.0,736
70,30.72,25.0,768
71,31.96,25.0,799
72,32.0,25.0,800
73,34.2,25.0,855
74,36.36,25.0,909
75,36.4,25.0,910
76,36.76,25.0,919
77,37.12,25.0,928
78,37.16,25.0,929
79,37.52,25.0,938
80,37.84,25.0,946
81,37.88,25.0,947
82,38.16,25.0,954
83,38.4,25.0,960
84,38.44,25.0,961
85,39.4,25.0,985
86,40.36,25.0,1009
87,40.4,25.0,1010
88,42.0,25.0,1050
89,43.6,25.0,1090
90,43.64,25.0,1091
91,45.8,25.0,1145
92,47.96,25.0,1199
93,48.0,25.0,1200
94,49.2,25.0,1230
95,50.4,25.0,1260
96,50.44,25.0,1261
97,55.0,25.0,1375
98,59.56,25.0,1489
99,59.6,25.0,1490
100,62.84,25.0,1571
101,66.04,25.0,1651
102,66.08,25.0,1652
103,66.48,25.0,1662
104,66.84,25.0,1671
105,66.88,25.0,1672
106,67.72,25.0,1693
107,68.56,25.0,1714
108,68.6,25.0,1715
109,69.8,25.0,1745
110,71.0,25.0,1775
111,71.04,25.0,1776
112,72.32,25.0,1808
113,73.56,25.0,1839
114,73.6,25.0,1840
115,74.2,25.0,1855
116,74.8,25.0,1870
117,74.84,25.0,1871
118,77.2,25.0,1930
119,79.52,25.0,1988
120,79.56,25.0,1989
121,80.4,25.0,2010
122,81.24,25.0,2031
123,81.28,25.0,2032
124,83.0,25.0,2075
125,84.68,25.0,2117
126,84.72,25.0,2118
127,85.44,25.0,2136
128,86.12,25.0,2153
129,86.16,25.0,2154
130,86.96,25.0,2174
131,87.72,25.0,2193
132,87.76,25.0,2194
133,89.12,25.0,2228
134,90.44,25.0,2261
135,90.48,25.0,2262
136,91.44,25.0,2286
137,92.36,25.0,2309
138,92.4,25.0,2310
139,94.72,25.0,2368
140,97.0,25.0,2425
141,97.04,25.0,2426
142,97.76,25.0,2444
143,98.44,25.0,2461
144,98.48,25.0,2462
145,99.96,25.0,2499
146,101.44,25.0,2536
147,101.48,25.0,2537
148,102.48,25.0,2562
149,103.48,25.0,2587
150,103.52,25.0,2588
151,104.0,25.0,2600
152,104.48,25.0,2612
153,104.52,25.0,2613
154,105.4,25.0,2635
155,106.28,25.0,2657
156,106.32,25.0,2658
157,106.4,25.0,2660
158,106.48,25.0,2662
159,106.52,25.0,2663
160,107.72,25.0,2693
161,108.92,25.0,2723
162,108.96,25.0,2724
163,110.2,25.0,2755
164,111.44,25.0,2786
165,111.48,25.0,2787
166,112.36,25.0,2809
167,113.24,25.0,2831
168,113.28,25.0,2832
169,114.2,25.0,2855
170,115.08,25.0,2877
171,115.12,25.0,2878
172,116.04,25.0,2901
173,116.92,25.0,2923
174,116.96,25.0,2924
175,118.0,25.0,2950
176,119.04,25.0,2976
177,119.08,25.0,2977
178,120.24,25.0,3006
179,121.4,25.0,3035
180,121.44,25.0,3036
181,122.76,25.0,3069
182,124.04,25.0,3101
183,124.08,25.0,3102
184,125.36,25.0,3134
185,126.64,25.0,3166
186,126.68,25.0,3167
187,127.56,25.0,3189
188,128.44,25.0,3211
189,128.48,25.0,3212
190,129.6,25.0,3240
191,130.68,25.0,3267
192,130.72,25.0,3268
193,131.68,25.0,3292
194,132.64,25.0,3316
195,132.68,25.0,3317
196,133.32,25.0,3333
197,133.92,25.0,3348
198,133.96,25.0,3349
199,134.56,25.0,3364
200,135.16,25.0,3379
201,135.2,25.0,3380
202,135.76,25.0,3394
203,136.32,25.0,3408
204,136.36,25.0,3409
205,136.96,25.0,3424
206,137.52,25.0,3438
207,137.56,25.0,3439
208,139.28,25.0,3482
209,140.96,25.0,3524
210,141.0,25.0,3525
211,141.84,25.0,3546
212,142.64,25.0,3566
213,142.68,25.0,3567
214,143.4,25.0,3585
215,144.12,25.0,3603
216,144.16,25.0,3604
217,144.68,25.0,3617
218,145.16,25.0,3629
219,145.2,25.0,3630
220,146.76,25.0,3669
221,148.32,25.0,3708
222,148.36,25.0,3709
223,149.72,25.0,3743
224,151.04,25.0,3776
225,151.08,25.0,3777
226,151.76,25.0,3794
227,152.44,25.0,3811
228,152.48,25.0,3812
229,153.44,25.0,3836
230,154.4,25.0,3860
231,154.44,25.0,3861
232,155.04,25.0,3876
233,155.6,25.0,3890
234,155.64,25.0,3891
235,156.6,25.0,3915
236,157.52,25.0,3938
237,157.56,25.0,3939
238,158.56,25.0,3964
239,159.56,25.0,3989
240,159.6,25.0,3990
241,161.76,25.0,4044
242,163.88,25.0,4097
243,163.92,25.0,4098
244,165.72,25.0,4143
245,167.52,25.0,4188
246,167.56,25.0,4189
247,168.04,25.0,4201
248,168.48,25.0,4212
249,168.52,25.0,4213
250,171.12,25.0,4278
251,173.68,25.0,4342
252,173.72,25.0,4343
253,174.32,25.0,4358
254,174.88,25.0,4372
255,174.92,25.0,4373
256,176.32,25.0,4408
257,177.72,25.0,4443
258,177.76,25.0,4444
259,179.4,25.0,4485
260,181.04,25.0,4526
261,181.08,25.0,4527
262,181.64,25.0,4541
263,182.16,25.0,4554
264,182.2,25.0,4555
265,182.8,25.0,4570
266,183.4,25.0,4585
267,183.44,25.0,4586
268,184.24,25.0,4606
269,185.0,25.0,4625
270,185.04,25.0,4626
271,185.96,25.0,4649
272,186.84,25.0,4671
273,186.88,25.0,4672
274,187.68,25.0,4692
275,188.44,25.0,4711
276,188.48,25.0,4712
277,189.24,25.0,4731
278,189.96,25.0,4749
279,190.0,25.0,4750
280,191.04,25.0,4776
281,192.04,25.0,4801
282,192.08,25.0,4802
283,193.28,25.0,4832
284,194.44,25.0,4861
285,194.48,25.0,4862
286,196.68,25.0,4917
287,198.84,25.0,4971
288,198.88,25.0,4972
289,200.04,25.0,5001
290,201.16,25.0,5029
291,201.2,25.0,5030
292,201.92,25.0,5048
293,202.6,25.0,5065
294,202.64,25.0,5066
295,203.72,25.0,5093
296,204.8,25.0,5120
297,204.84,25.0,5121
298,205.84,25.0,5146
299,206.84,25.0,5171
300,206.88,25.0,5172
301,208.0,25.0,5200
302,209.08,25.0,5227
303,209.12,25.0,5228
304,210.84,25.0,5271
305,212.52,25.0,5313
306,212.56,25.0,5314
