n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.2,25.0,80
14,3.32,25.0,83
15,3.36,25.0,84
16,3.4,25.0,85
17,3.44,25.0,86
18,3.48,25.0,87
19,3.92,25.0,98
20,4.32,25.0,108
21,4.36,25.0,109
22,5.36,25.0,134
23,6.36,25.0,159
24,6.4,25.0,160
25,6.52,25.0,163
26,6.64,25.0,166
27,6.68,25.0,167
28,6.96,25.0,174
29,7.2,25.0,180
30,7.24,25.0,181
31,8.2,25.0,205
32,9.16,25.0,229
33,9.2,25.0,230
34,9.4,25.0,235
35,9.6,25.0,240
36,9.64,25.0,241
37,9.96,25.0,249
38,10.28,25.0,257
39,10.32,25.0,258
40,10.44,25.0,261
41,10.52,25.0,263
42,10.56,25.0,264
43,11.24,25.0,281
44,11.92,25.0,298
45,11.96,25.0,299
46,14.48,25.0,362
47,17.0,25.0,425
48,17.04,25.0,426
49,19.48,25.0,487
50,21.88,25.0,547
51,21.92,25.0,548
52,24.28,25.0,607
53,26.6,25.0,665
54,26.64,25.0,666
55,28.32,25.0,708
56,29.96,25.0,749
57,30.0,25.0,750
58,33.6,25.0,840
59,37.2,25.0,930
60,37.24,25.0,931
61,41.6,25.0,1040
62,45.96,25.0,1149
63,46.0,25.0,1150
64,48.08,25.0,1202
65,50.12,25.0,1253
66,50.16,25.0,1254
67,51.44,25.0,1286
68,52.72,25.0,1318
69,52.76,25.0,1319
70,53.96,25.0,1349
71,55.16,25.0,1379
72,55.2,25.0,1380
73,57.2,25.0,1430
74,59.2,25.0,1480
75,59.24,25.0,1481
76,60.32,25.0,1508
77,61.36,25.0,1534
78,61.4,25.0,1535
79,62.92,25.0,1573
80,64.4,25.0,1610
81,64.44,25.0,1611
82,65.36,25.0,1634
83,66.28,25.0,1657
84,66.32,25.0,1658
85,67.24,25.0,1681
86,68.12,25.0,1703
87,68.16,25.0,1704
88,70.08,25.0,1752
89,71.96,25.0,1799
90,72.0,25.0,1800
91,74.16,25.0,1854
92,76.32,25.0,1908
93,76.36,25.0,1909
94,77.36,25.0,1934
95,78.36,25.0,1959
96,78.4,25.0,1960
97,79.36,25.0,1984
98,80.28,25.0,2007
99,80.32,25.0,2008
100,81.0,25.0,2025
101,81.64,25.0,2041
102,81.68,25.0,2042
103,82.4,25.0,2060
104,83.08,25.0,2077
105,83.12,25.0,2078
106,83.68,25.0,2092
107,84.2,25.0,2105
108,84.24,25.0,2106
109,84.88,25.0,2122
110,85.52,25.0,2138
111,85.56,25.0,2139
112,87.44,25.0,2186
113,89.28,25.0,2232
114,89.32,25.0,2233
115,92.28,25.0,2307
116,95.24,25.0,2381
117,95.28,25.0,2382
118,96.72,25.0,2418
119,98.12,25.0,2453
120,98.16,25.0,2454
121,99.68,25.0,2492
122,101.2,25.0,2530
123,101.24,25.0,2531
124,101.8,25.0,2545
125,102.36,25.0,2559
126,102.4,25.0,2560
127,103.32,25.0,2583
128,104.24,25.0,2606
129,104.28,25.0,2607
130,104.84,25.0,2621
131,105.36,25.0,2634
132,105.4,25.0,2635
133,106.24,25.0,2656
134,107.04,25.0,2676
135,107.08,25.0,2677
136,107.12,25.0,2678
137,107.16,25.0,2679
138,107.2,25.0,2680
139,108.48,25.0,2712
140,109.76,25.0,2744
141,109.8,25.0,2745
142,110.68,25.0,2767
143,111.52,25.0,2788
144,111.56,25.0,2789
145,113.08,25.0,2827
146,114.56,25.0,2864
147,114.6,25.0,2865
148,115.48,25.0,2887
149,116.32,25.0,2908
150,116.36,25.0,2909
151,117.48,25.0,2937
152,118.56,25.0,2964
153,118.6,25.0,2965
154,121.16,25.0,3029
155,123.72,25.0,3093
156,123.76,25.0,3094
157,126.32,25.0,3158
158,128.84,25.0,3221
159,128.88,25.0,3222
160,129.52,25.0,3238
161,130.16,25.0,3254
162,130.2,25.0,3255
163,130.28,25.0,3257
164,130.36,25.0,3259
165,130.4,25.0,3260
166,130.44,25.0,3261
167,130.48,25.0,3262
168,130.52,25.0,3263
169,132.68,25.0,3317
170,134.84,25.0,3371
171,134.88,25.0,3372
172,135.8,25.0,3395
173,136.72,25.0,3418
174,136.76,25.0,3419
175,137.76,25.0,3444
176,138.76,25.0,3469
177,138.8,25.0,3470
178,139.32,25.0,3483
179,139.8,25.0,3495
180,139.84,25.0,3496
181,140.6,25.0,3515
182,141.32,25.0,3533
183,141.36,25.0,3534
184,143.48,25.0,3587
185,145.56,25.0,3639
186,145.6,25.0,3640
187,147.12,25.0,3678
188,148.64,25.0,3716
189,148.68,25.0,3717
190,150.36,25.0,3759
191,152.0,25.0,3800
192,152.04,25.0,3801
193,152.36,25.0,3809
194,152.64,25.0,3816
195,152.68,25.0,3817
196,153.6,25.0,3840
197,154.52,25.0,3863
198,154.56,25.0,3864
199,155.76,25.0,3894
200,156.96,25.0,3924
201,157.0,25.0,3925
202,158.32,25.0,3958
203,159.6,25.0,3990
204,159.64,25.0,3991
205,161.04,25.0,4026
206,162.44,25.0,4061
207,162.48,25.0,4062
208,163.24,25.0,4081
209,163.96,25.0,4099
210,164.0,25.0,4100
211,165.24,25.0,4131
212,166.48,25.0,4162
213,166.52,25.0,4163
214,167.56,25.0,4189
215,168.6,25.0,4215
216,168.64,25.0,4216
217,169.2,25.0,4230
218,169.76,25.0,4244
219,169.8,25.0,4245
220,170.68,25.0,4267
221,171.56,25.0,4289
222,171.6,25.0,4290
223,172.92,25.0,4323
224,174.24,25.0,4356
225,174.28,25.0,4357
226,176.16,25.0,4404
227,178.04,25.0,4451
228,178.08,25.0,4452
229,181.2,25.0,4530
230,184.32,25.0,4608
231,184.36,25.0,4609
232,185.24,25.0,4631
233,186.12,25.0,4653
234,186.16,25.0,4654
235,187.4,25.0,4685
236,188.6,25.0,4715
237,188.64,25.0,4716
238,189.64,25.0,4741
239,190.64,25.0,4766
240,190.68,25.0,4767
241,192.4,25.0,4810
242,194.08,25.0,4852
243,194.12,25.0,4853
244,196.36,25.0,4909
245,198.56,25.0,4964
246,198.6,25.0,4965
247,200.6,25.0,5015
248,202.56,25.0,5064
249,202.6,25.0,5065
250,203.44,25.0,5086
251,204.24,25.0,5106
252,204.28,25.0,5107
253,205.12,25.0,5128
254,205.92,25.0,5148
255,205.96,25.0,5149
256,207.2,25.0,5180
257,208.44,25.0,5211
258,208.48,25.0,5212
259,209.88,25.0,5247
260,211.24,25.0,5281
261,211.28,25.0,5282
262,212.4,25.0,5310
263,213.52,25.0,5338
264,213.56,25.0,5339
265,215.48,25.0,5387
266,217.4,25.0,5435
267,217.44,25.0,5436
268,218.8,25.0,5470
269,220.16,25.0,5504
270,220.2,25.0,5505
271,221.28,25.0,5532
272,222.36,25.0,5559
273,222.4,25.0,5560
274,225.08,25.0,5627
275,227.72,25.0,5693
276,227.76,25.0,5694
277,228.64,25.0,5716
278,229.48,25.0,5737
279,229.52,25.0,5738
280,231.28,25.0,5782
281,233.0,25.0,5825
282,233.04,25.0,5826
283,233.28,25.0,5832
284,233.52,25.0,5838
285,233.56,25.0,5839
286,233.84,25.0,5846
287,234.12,25.0,5853
288,234.16,25.0,5854
289,235.4,25.0,5885
290,236.6,25.0,5915
291,236.64,25.0,5916
292,239.4,25.0,5985
293,242.16,25.0,6054
294,242.2,25.0,6055
295,244.0,25.0,6100
296,245.8,25.0,6145
297,245.84,25.0,6146
298,248.72,25.0,6218
299,251.56,25.0,6289
300,251.6,25.0,6290
301,252.64,25.0,6316
302,253.68,25.0,6342
303,253.72,25.0,6343
304,255.28,25.0,6382
