n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.36,25.0,9
2,0.72,25.0,18
3,0.76,25.0,19
4,1.84,25.0,46
5,2.92,25.0,73
6,2.96,25.0,74
7,7.24,25.0,181
8,11.52,25.0,288
9,11.56,25.0,289
10,13.88,25.0,347
11,16.16,25.0,404
12,16.2,25.0,405
13,20.84,25.0,521
14,25.48,25.0,637
15,25.52,25.0,638
16,26.56,25.0,664
17,27.6,25.0,690
18,27.64,25.0,691
19,28.92,25.0,723
20,30.16,25.0,754
21,30.2,25.0,755
22,31.8,25.0,795
23,33.36,25.0,834
24,33.4,25.0,835
25,34.08,25.0,852
26,34.76,25.0,869
27,34.8,25.0,870
28,43.0,25.0,1075
29,51.16,25.0,1279
30,51.2,25.0,1280
31,52.16,25.0,1304
32,53.08,25.0,1327
33,53.12,25.0,1328
34,54.08,25.0,1352
35,55.0,25.0,1375
36,55.04,25.0,1376
37,56.12,25.0,1403
38,57.16,25.0,1429
39,57.2,25.0,1430
40,60.92,25.0,1523
41,64.6,25.0,1615
42,64.64,25.0,1616
43,66.32,25.0,1658
44,67.96,25.0,1699
45,68.0,25.0,1700
46,69.48,25.0,1737
47,70.96,25.0,1774
48,71.0,25.0,1775
49,72.16,25.0,1804
50,73.32,25.0,1833
51,73.36,25.0,1834
52,77.36,25.0,1934
53,81.36,25.0,2034
54,81.4,25.0,2035
55,82.36,25.0,2059
56,83.32,25.0,2083
57,83.36,25.0,2084
58,84.48,25.0,2112
59,85.6,25.0,2140
60,85.64,25.0,2141
61,86.72,25.0,2168
62,87.76,25.0,2194
63,87.8,25.0,2195
64,90.28,25.0,2257
65,92.72,25.0,2318
66,92.76,25.0,2319
67,94.08,25.0,2352
68,95.4,25.0,2385
69,95.44,25.0,2386
70,96.52,25.0,2413
71,97.56,25.0,2439
72,97.6,25.0,2440
73,99.16,25.0,2479
74,100.72,25.0,2518
75,100.76,25.0,2519
76,105.56,25.0,2639
77,110.36,25.0,2759
78,110.4,25.0,2760
79,113.48,25.0,2837
80,116.56,25.0,2914
81,116.6,25.0,2915
82,117.8,25.0,2945
83,119.0,25.0,2975
84,119.04,25.0,2976
85,122.12,25.0,3053
86,125.2,25.0,3130
87,125.24,25.0,3131
88,126.96,25.0,3174
89,128.68,25.0,3217
90,128.72,25.0,3218
91,129.96,25.0,3249
92,131.2,25.0,3280
93,131.24,25.0,3281
94,134.48,25.0,3362
95,137.72,25.0,3443
96,137.76,25.0,3444
97,139.36,25.0,3484
98,140.92,25.0,3523
99,140.96,25.0,3524
100,142.24,25.0,3556
101,143.52,25.0,3588
102,143.56,25.0,3589
103,144.96,25.0,3624
104,146.32,25.0,3658
105,146.36,25.0,3659
106,149.52,25.0,3738
107,152.68,25.0,3817
108,152.72,25.0,3818
109,154.08,25.0,3852
110,155.44,25.0,3886
111,155.48,25.0,3887
112,157.64,25.0,3941
113,159.8,25.0,3995
114,159.84,25.0,3996
115,161.6,25.0,4040
116,163.36,25.0,4084
117,163.4,25.0,4085
118,164.6,25.0,4115
119,165.8,25.0,4145
120,165.84,25.0,4146
121,167.04,25.0,4176
122,168.24,25.0,4206
123,168.28,25.0,4207
124,174.56,25.0,4364
125,180.8,25.0,4520
126,180.84,25.0,4521
127,182.24,25.0,4556
128,183.6,25.0,4590
129,183.64,25.0,4591
130,185.16,25.0,4629
131,186.68,25.0,4667
132,186.72,25.0,4668
133,188.84,25.0,4721
134,190.92,25.0,4773
135,190.96,25.0,4774
136,193.36,25.0,4834
137,195.72,25.0,4893
138,195.76,25.0,4894
139,197.96,25.0,4949
140,200.12,25.0,5003
141,200.16,25.0,5004
142,201.36,25.0,5034
143,202.52,25.0,5063
144,202.56,25.0,5064
145,203.72,25.0,5093
146,204.84,25.0,5121
147,204.88,25.0,5122
148,208.32,25.0,5208
149,211.72,25.0,5293
150,211.76,25.0,5294
151,216.64,25.0,5416
152,221.52,25.0,5538
153,221.56,25.0,5539
154,222.76,25.0,5569
155,223.96,25.0,5599
156,224.0,25.0,5600
157,225.24,25.0,5631
158,226.44,25.0,5661
159,226.48,25.0,5662
160,227.52,25.0,5688
161,228.52,25.0,5713
162,228.56,25.0,5714
163,229.64,25.0,5741
164,230.68,25.0,5767
165,230.72,25.0,5768
166,231.88,25.0,5797
167,233.0,25.0,5825
168,233.04,25.0,5826
169,242.92,25.0,6073
170,252.8,25.0,6320
171,252.84,25.0,6321
172,254.32,25.0,6358
173,255.8,25.0,6395
174,255.84,25.0,6396
175,257.08,25.0,6427
176,258.28,25.0,6457
