n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.36,25.0,9
2,0.72,25.0,18
3,0.76,25.0,19
4,1.84,25.0,46
5,2.92,25.0,73
6,2.96,25.0,74
7,7.24,25.0,181
8,11.52,25.0,288
9,11.56,25.0,289
10,15.4,25.0,385
11,19.2,25.0,480
12,19.24,25.0,481
13,21.0,25.0,525
14,22.72,25.0,568
15,22.76,25.0,569
16,24.16,25.0,604
17,25.56,25.0,639
18,25.6,25.0,640
19,27.12,25.0,678
20,28.6,25.0,715
21,28.64,25.0,716
22,30.2,25.0,755
23,31.76,25.0,794
24,31.8,25.0,795
25,33.2,25.0,830
26,34.56,25.0,864
27,34.6,25.0,865
28,36.12,25.0,903
29,37.64,25.0,941
30,37.68,25.0,942
31,39.92,25.0,998
32,42.16,25.0,1054
33,42.2,25.0,1055
34,43.88,25.0,1097
35,45.52,25.0,1138
36,45.56,25.0,1139
37,52.6,25.0,1315
38,59.64,25.0,1491
39,59.68,25.0,1492
40,61.16,25.0,1529
41,62.64,25.0,1566
42,62.68,25.0,1567
43,64.24,25.0,1606
44,65.8,25.0,1645
45,65.84,25.0,1646
46,67.76,25.0,1694
47,69.64,25.0,1741
48,69.68,25.0,1742
49,71.6,25.0,1790
50,73.48,25.0,1837
51,73.52,25.0,1838
52,75.36,25.0,1884
53,77.2,25.0,1930
54,77.24,25.0,1931
55,79.24,25.0,1981
56,81.24,25.0,2031
57,81.28,25.0,2032
58,84.0,25.0,2100
59,86.68,25.0,2167
60,86.72,25.0,2168
61,89.76,25.0,2244
62,92.8,25.0,2320
63,92.84,25.0,2321
64,95.2,25.0,2380
65,97.52,25.0,2438
66,97.56,25.0,2439
67,98.68,25.0,2467
68,99.76,25.0,2494
69,99.8,25.0,2495
70,101.48,25.0,2537
71,103.12,25.0,2578
72,103.16,25.0,2579
73,106.32,25.0,2658
74,109.48,25.0,2737
75,109.52,25.0,2738
76,111.48,25.0,2787
77,113.4,25.0,2835
78,113.44,25.0,2836
79,115.24,25.0,2881
80,117.04,25.0,2926
81,117.08,25.0,2927
82,119.04,25.0,2976
83,121.0,25.0,3025
84,121.04,25.0,3026
85,122.6,25.0,3065
86,124.16,25.0,3104
87,124.2,25.0,3105
88,126.28,25.0,3157
89,128.36,25.0,3209
90,128.4,25.0,3210
91,130.44,25.0,3261
92,132.48,25.0,3312
93,132.52,25.0,3313
94,134.88,25.0,3372
95,137.24,25.0,3431
96,137.28,25.0,3432
97,140.32,25.0,3508
98,143.36,25.0,3584
99,143.4,25.0,3585
100,146.48,25.0,3662
101,149.52,25.0,3738
102,149.56,25.0,3739
103,150.64,25.0,3766
104,151.72,25.0,3793
105,151.76,25.0,3794
106,157.12,25.0,3928
107,162.48,25.0,4062
108,162.52,25.0,4063
109,165.68,25.0,4142
110,168.84,25.0,4221
111,168.88,25.0,4222
112,170.72,25.0,4268
113,172.56,25.0,4314
114,172.6,25.0,4315
115,175.64,25.0,4391
116,178.68,25.0,4467
117,178.72,25.0,4468
118,180.36,25.0,4509
119,181.96,25.0,4549
120,182.0,25.0,4550
121,183.88,25.0,4597
122,185.72,25.0,4643
123,185.76,25.0,4644
124,187.64,25.0,4691
125,189.52,25.0,4738
126,189.56,25.0,4739
127,191.16,25.0,4779
128,192.76,25.0,4819
129,192.8,25.0,4820
130,194.48,25.0,4862
131,196.12,25.0,4903
132,196.16,25.0,4904
133,197.28,25.0,4932
134,198.36,25.0,4959
135,198.4,25.0,4960
136,199.32,25.0,4983
137,200.24,25.0,5006
138,200.28,25.0,5007
139,201.12,25.0,5028
140,201.92,25.0,5048
141,201.96,25.0,5049
142,203.0,25.0,5075
143,204.0,25.0,5100
144,204.04,25.0,5101
145,205.36,25.0,5134
146,206.64,25.0,5166
147,206.68,25.0,5167
148,207.88,25.0,5197
149,209.04,25.0,5226
150,209.08,25.0,5227
151,212.6,25.0,5315
152,216.12,25.0,5403
