n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.4,25.0,10
2,0.76,25.0,19
3,0.8,25.0,20
4,1.08,25.0,27
5,1.32,25.0,33
6,1.36,25.0,34
7,1.92,25.0,48
8,2.48,25.0,62
9,2.52,25.0,63
10,2.8,25.0,70
11,3.04,25.0,76
12,3.08,25.0,77
13,3.2,25.0,80
14,3.32,25.0,83
15,3.36,25.0,84
16,3.4,25.0,85
17,3.44,25.0,86
18,3.48,25.0,87
19,3.88,25.0,97
20,4.28,25.0,107
21,4.32,25.0,108
22,5.36,25.0,134
23,6.36,25.0,159
24,6.4,25.0,160
25,6.52,25.0,163
26,6.64,25.0,166
27,6.68,25.0,167
28,6.96,25.0,174
29,7.2,25.0,180
30,7.24,25.0,181
31,8.2,25.0,205
32,9.16,25.0,229
33,9.2,25.0,230
34,9.4,25.0,235
35,9.6,25.0,240
36,9.64,25.0,241
37,9.96,25.0,249
38,10.28,25.0,257
39,10.32,25.0,258
40,10.44,25.0,261
41,10.52,25.0,263
42,10.56,25.0,264
43,11.24,25.0,281
44,11.92,25.0,298
45,11.96,25.0,299
46,14.2,25.0,355
47,16.44,25.0,411
48,16.48,25.0,412
49,19.88,25.0,497
50,23.28,25.0,582
51,23.32,25.0,583
52,25.0,25.0,625
53,26.64,25.0,666
54,26.68,25.0,667
55,30.28,25.0,757
56,33.88,25.0,847
57,33.92,25.0,848
58,39.76,25.0,994
59,45.6,25.0,1140
60,45.64,25.0,1141
61,47.52,25.0,1188
62,49.36,25.0,1234
63,49.4,25.0,1235
64,51.32,25.0,1283
65,53.24,25.0,1331
66,53.28,25.0,1332
67,54.0,25.0,1350
68,54.68,25.0,1367
69,54.72,25.0,1368
70,57.92,25.0,1448
71,61.08,25.0,1527
72,61.12,25.0,1528
73,62.16,25.0,1554
74,63.2,25.0,1580
75,63.24,25.0,1581
76,65.28,25.0,1632
77,67.28,25.0,1682
78,67.32,25.0,1683
79,68.48,25.0,1712
80,69.64,25.0,1741
81,69.68,25.0,1742
82,70.68,25.0,1767
83,71.68,25.0,1792
84,71.72,25.0,1793
85,73.2,25.0,1830
86,74.68,25.0,1867
87,74.72,25.0,1868
88,75.48,25.0,1887
89,76.2,25.0,1905
90,76.24,25.0,1906
91,77.2,25.0,1930
92,78.16,25.0,1954
93,78.2,25.0,1955
94,79.08,25.0,1977
95,79.96,25.0,1999
96,80.0,25.0,2000
97,81.36,25.0,2034
98,82.72,25.0,2068
99,82.76,25.0,2069
100,83.8,25.0,2095
101,84.84,25.0,2121
102,84.88,25.0,2122
103,86.32,25.0,2158
104,87.76,25.0,2194
105,87.8,25.0,2195
106,89.4,25.0,2235
107,90.96,25.0,2274
108,91.0,25.0,2275
109,93.52,25.0,2338
110,96.04,25.0,2401
111,96.08,25.0,2402
112,96.96,25.0,2424
113,97.84,25.0,2446
114,97.88,25.0,2447
115,98.0,25.0,2450
116,98.12,25.0,2453
117,98.16,25.0,2454
118,98.24,25.0,2456
119,98.32,25.0,2458
120,98.36,25.0,2459
121,99.52,25.0,2488
122,100.68,25.0,2517
123,100.72,25.0,2518
124,102.12,25.0,2553
125,103.48,25.0,2587
126,103.52,25.0,2588
127,104.8,25.0,2620
128,106.04,25.0,2651
129,106.08,25.0,2652
130,107.72,25.0,2693
131,109.36,25.0,2734
132,109.4,25.0,2735
133,110.24,25.0,2756
134,111.08,25.0,2777
135,111.12,25.0,2778
136,112.04,25.0,2801
137,112.92,25.0,2823
138,112.96,25.0,2824
139,113.88,25.0,2847
140,114.76,25.0,2869
141,114.8,25.0,2870
142,115.8,25.0,2895
143,116.76,25.0,2919
144,116.8,25.0,2920
145,117.88,25.0,2947
146,118.92,25.0,2973
147,118.96,25.0,2974
148,121.24,25.0,3031
149,123.52,25.0,3088
150,123.56,25.0,3089
151,124.76,25.0,3119
152,125.96,25.0,3149
153,126.0,25.0,3150
154,127.08,25.0,3177
155,128.12,25.0,3203
156,128.16,25.0,3204
157,129.24,25.0,3231
158,130.32,25.0,3258
159,130.36,25.0,3259
160,133.08,25.0,3327
161,135.8,25.0,3395
162,135.84,25.0,3396
163,137.4,25.0,3435
164,138.92,25.0,3473
165,138.96,25.0,3474
166,140.44,25.0,3511
167,141.92,25.0,3548
168,141.96,25.0,3549
169,143.36,25.0,3584
170,144.76,25.0,3619
171,144.8,25.0,3620
172,145.84,25.0,3646
173,146.84,25.0,3671
174,146.88,25.0,3672
175,147.64,25.0,3691
176,148.4,25.0,3710
177,148.44,25.0,3711
178,149.52,25.0,3738
179,150.56,25.0,3764
180,150.6,25.0,3765
181,151.92,25.0,3798
182,153.24,25.0,3831
183,153.28,25.0,3832
184,155.6,25.0,3890
185,157.88,25.0,3947
186,157.92,25.0,3948
187,160.72,25.0,4018
188,163.48,25.0,4087
189,163.52,25.0,4088
190,165.08,25.0,4127
191,166.6,25.0,4165
192,166.64,25.0,4166
193,168.04,25.0,4201
194,169.44,25.0,4236
195,169.48,25.0,4237
196,170.36,25.0,4259
197,171.24,25.0,4281
198,171.28,25.0,4282
199,173.2,25.0,4330
200,175.12,25.0,4378
201,175.16,25.0,4379
202,176.32,25.0,4408
203,177.48,25.0,4437
204,177.52,25.0,4438
205,179.32,25.0,4483
206,181.08,25.0,4527
207,181.12,25.0,4528
208,182.04,25.0,4551
209,182.96,25.0,4574
210,183.0,25.0,4575
211,184.4,25.0,4610
212,185.8,25.0,4645
213,185.84,25.0,4646
214,187.52,25.0,4688
215,189.16,25.0,4729
216,189.2,25.0,4730
217,190.12,25.0,4753
218,191.04,25.0,4776
219,191.08,25.0,4777
220,193.92,25.0,4848
221,196.76,25.0,4919
222,196.8,25.0,4920
223,197.4,25.0,4935
224,197.96,25.0,4949
225,198.0,25.0,4950
226,200.68,25.0,5017
227,203.36,25.0,5084
228,203.4,25.0,5085
229,206.44,25.0,5161
230,209.48,25.0,5237
231,209.52,25.0,5238
232,210.96,25.0,5274
233,212.4,25.0,5310
234,212.44,25.0,5311
235,212.84,25.0,5321
236,213.24,25.0,5331
237,213.28,25.0,5332
238,214.48,25.0,5362
239,215.64,25.0,5391
240,215.68,25.0,5392
241,218.04,25.0,5451
242,220.4,25.0,5510
243,220.44,25.0,5511
244,221.64,25.0,5541
245,222.84,25.0,5571
246,222.88,25.0,5572
247,224.04,25.0,5601
248,225.2,25.0,5630
249,225.24,25.0,5631
250,226.32,25.0,5658
251,227.4,25.0,5685
252,227.44,25.0,5686
253,236.4,25.0,5910
254,245.36,25.0,6134
255,245.4,25.0,6135
256,246.28,25.0,6157
257,247.12,25.0,6178
258,247.16,25.0,6179
259,248.48,25.0,6212
260,249.8,25.0,6245
261,249.84,25.0,6246
262,251.28,25.0,6282
263,252.72,25.0,6318
264,252.76,25.0,6319
265,253.48,25.0,6337
266,254.2,25.0,6355
267,254.24,25.0,6356
268,255.56,25.0,6389
269,256.84,25.0,6421
270,256.88,25.0,6422
271,257.92,25.0,6448
272,258.92,25.0,6473
273,258.96,25.0,6474
274,259.68,25.0,6492
275,260.36,25.0,6509
276,260.4,25.0,6510
277,261.72,25.0,6543
278,263.04,25.0,6576
279,263.08,25.0,6577
280,264.0,25.0,6600
281,264.88,25.0,6622
282,264.92,25.0,6623
283,265.88,25.0,6647
284,266.8,25.0,6670
285,266.84,25.0,6671
286,269.52,25.0,6738
287,272.2,25.0,6805
288,272.24,25.0,6806
289,273.52,25.0,6838
290,274.8,25.0,6870
291,274.84,25.0,6871
292,280.04,25.0,7001
293,285.24,25.0,7131
294,285.28,25.0,7132
295,286.96,25.0,7174
296,288.64,25.0,7216
297,288.68,25.0,7217
298,290.04,25.0,7251
299,291.36,25.0,7284
300,291.4,25.0,7285
301,293.16,25.0,7329
302,294.88,25.0,7372
303,294.92,25.0,7373
304,297.28,25.0,7432
