n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.16,25.0,4
2,0.28,25.0,7
3,0.32,25.0,8
4,0.84,25.0,21
5,1.32,25.0,33
6,1.36,25.0,34
7,6.6,25.0,165
8,11.84,25.0,296
9,11.88,25.0,297
10,12.92,25.0,323
11,13.96,25.0,349
12,14.0,25.0,350
13,15.08,25.0,377
14,16.12,25.0,403
15,16.16,25.0,404
16,16.84,25.0,421
17,17.52,25.0,438
18,17.56,25.0,439
19,18.04,25.0,451
20,18.52,25.0,463
21,18.56,25.0,464
22,18.8,25.0,470
23,19.04,25.0,476
24,19.08,25.0,477
25,20.04,25.0,501
26,21.0,25.0,525
27,21.04,25.0,526
28,21.52,25.0,538
29,21.96,25.0,549
30,22.0,25.0,550
31,22.48,25.0,562
32,22.96,25.0,574
33,23.0,25.0,575
34,23.56,25.0,589
35,24.12,25.0,603
36,24.16,25.0,604
37,25.52,25.0,638
38,26.88,25.0,672
39,26.92,25.0,673
40,27.96,25.0,699
41,29.0,25.0,725
42,29.04,25.0,726
43,30.04,25.0,751
44,31.04,25.0,776
45,31.08,25.0,777
46,31.72,25.0,793
47,32.36,25.0,809
48,32.4,25.0,810
49,33.0,25.0,825
50,33.6,25.0,840
51,33.64,25.0,841
52,35.4,25.0,885
53,37.12,25.0,928
54,37.16,25.0,929
55,44.72,25.0,1118
56,52.24,25.0,1306
57,52.28,25.0,1307
58,53.36,25.0,1334
59,54.4,25.0,1360
60,54.44,25.0,1361
61,55.48,25.0,1387
62,56.52,25.0,1413
63,56.56,25.0,1414
64,57.64,25.0,1441
65,58.72,25.0,1468
66,58.76,25.0,1469
67,59.56,25.0,1489
68,60.32,25.0,1508
69,60.36,25.0,1509
70,62.08,25.0,1552
71,63.8,25.0,1595
72,63.84,25.0,1596
73,66.88,25.0,1672
74,69.88,25.0,1747
75,69.92,25.0,1748
76,71.96,25.0,1799
77,74.0,25.0,1850
78,74.04,25.0,1851
79,75.0,25.0,1875
80,75.92,25.0,1898
81,75.96,25.0,1899
82,77.16,25.0,1929
83,78.32,25.0,1958
84,78.36,25.0,1959
85,79.56,25.0,1989
86,80.72,25.0,2018
87,80.76,25.0,2019
88,81.68,25.0,2042
89,82.56,25.0,2064
90,82.6,25.0,2065
91,83.2,25.0,2080
92,83.76,25.0,2094
93,83.8,25.0,2095
94,84.72,25.0,2118
95,85.6,25.0,2140
96,85.64,25.0,2141
97,86.32,25.0,2158
98,86.96,25.0,2174
99,87.0,25.0,2175
100,88.88,25.0,2222
101,90.76,25.0,2269
102,90.8,25.0,2270
103,92.4,25.0,2310
104,93.96,25.0,2349
105,94.0,25.0,2350
106,94.68,25.0,2367
107,95.32,25.0,2383
108,95.36,25.0,2384
109,96.84,25.0,2421
110,98.32,25.0,2458
111,98.36,25.0,2459
112,99.0,25.0,2475
113,99.64,25.0,2491
114,99.68,25.0,2492
115,101.2,25.0,2530
116,102.72,25.0,2568
117,102.76,25.0,2569
118,103.36,25.0,2584
119,103.96,25.0,2599
120,104.0,25.0,2600
121,104.48,25.0,2612
122,104.96,25.0,2624
123,105.0,25.0,2625
124,107.4,25.0,2685
125,109.8,25.0,2745
126,109.84,25.0,2746
127,110.8,25.0,2770
128,111.76,25.0,2794
129,111.8,25.0,2795
130,122.44,25.0,3061
131,133.08,25.0,3327
132,133.12,25.0,3328
133,134.44,25.0,3361
134,135.72,25.0,3393
135,135.76,25.0,3394
136,136.48,25.0,3412
137,137.16,25.0,3429
138,137.2,25.0,3430
139,138.28,25.0,3457
140,139.32,25.0,3483
141,139.36,25.0,3484
142,139.76,25.0,3494
143,140.12,25.0,3503
144,140.16,25.0,3504
145,141.4,25.0,3535
146,142.6,25.0,3565
147,142.64,25.0,3566
148,143.48,25.0,3587
149,144.32,25.0,3608
150,144.36,25.0,3609
151,145.32,25.0,3633
152,146.24,25.0,3656
153,146.28,25.0,3657
154,147.2,25.0,3680
155,148.12,25.0,3703
156,148.16,25.0,3704
157,148.72,25.0,3718
158,149.24,25.0,3731
159,149.28,25.0,3732
160,150.84,25.0,3771
161,152.36,25.0,3809
162,152.4,25.0,3810
163,153.04,25.0,3826
164,153.68,25.0,3842
165,153.72,25.0,3843
166,155.6,25.0,3890
167,157.44,25.0,3936
168,157.48,25.0,3937
169,159.72,25.0,3993
170,161.92,25.0,4048
171,161.96,25.0,4049
172,162.84,25.0,4071
173,163.68,25.0,4092
174,163.72,25.0,4093
175,164.24,25.0,4106
176,164.72,25.0,4118
177,164.76,25.0,4119
178,166.96,25.0,4174
179,169.16,25.0,4229
180,169.2,25.0,4230
181,170.56,25.0,4264
182,171.92,25.0,4298
183,171.96,25.0,4299
184,173.4,25.0,4335
185,174.84,25.0,4371
186,174.88,25.0,4372
187,175.28,25.0,4382
188,175.64,25.0,4391
189,175.68,25.0,4392
190,176.6,25.0,4415
191,177.48,25.0,4437
192,177.52,25.0,4438
193,178.44,25.0,4461
194,179.36,25.0,4484
195,179.4,25.0,4485
196,180.44,25.0,4511
197,181.44,25.0,4536
198,181.48,25.0,4537
199,182.44,25.0,4561
200,183.36,25.0,4584
201,183.4,25.0,4585
202,184.28,25.0,4607
203,185.12,25.0,4628
204,185.16,25.0,4629
205,186.48,25.0,4662
206,187.76,25.0,4694
207,187.8,25.0,4695
208,188.2,25.0,4705
209,188.56,25.0,4714
210,188.6,25.0,4715
211,189.76,25.0,4744
212,190.88,25.0,4772
213,190.92,25.0,4773
214,191.36,25.0,4784
215,191.76,25.0,4794
216,191.8,25.0,4795
217,192.04,25.0,4801
218,192.24,25.0,4806
219,192.28,25.0,4807
220,193.88,25.0,4847
221,195.44,25.0,4886
222,195.48,25.0,4887
223,197.2,25.0,4930
224,198.88,25.0,4972
225,198.92,25.0,4973
226,199.72,25.0,4993
227,200.52,25.0,5013
228,200.56,25.0,5014
229,206.6,25.0,5165
230,212.64,25.0,5316
231,212.68,25.0,5317
232,213.48,25.0,5337
233,214.24,25.0,5356
234,214.28,25.0,5357
235,214.92,25.0,5373
236,215.52,25.0,5388
237,215.56,25.0,5389
238,216.72,25.0,5418
239,217.88,25.0,5447
240,217.92,25.0,5448
241,219.0,25.0,5475
242,220.08,25.0,5502
243,220.12,25.0,5503
244,221.24,25.0,5531
245,222.36,25.0,5559
246,222.4,25.0,5560
247,223.48,25.0,5587
248,224.52,25.0,5613
249,224.56,25.0,5614
250,226.88,25.0,5672
251,229.2,25.0,5730
252,229.24,25.0,5731
253,229.96,25.0,5749
254,230.68,25.0,5767
255,230.72,25.0,5768
256,231.72,25.0,5793
257,232.68,25.0,5817
258,232.72,25.0,5818
259,233.44,25.0,5836
260,234.12,25.0,5853
261,234.16,25.0,5854
262,234.4,25.0,5860
263,234.64,25.0,5866
264,234.68,25.0,5867
265,238.48,25.0,5962
266,242.28,25.0,6057
267,242.32,25.0,6058
268,243.76,25.0,6094
269,245.16,25.0,6129
270,245.2,25.0,6130
271,245.96,25.0,6149
272,246.68,25.0,6167
273,246.72,25.0,6168
274,249.4,25.0,6235
275,252.04,25.0,6301
276,252.08,25.0,6302
277,253.44,25.0,6336
278,254.8,25.0,6370
279,254.84,25.0,6371
280,255.72,25.0,6393
281,256.6,25.0,6415
282,256.64,25.0,6416
283,258.0,25.0,6450
284,259.32,25.0,6483
285,259.36,25.0,6484
286,261.0,25.0,6525
287,262.6,25.0,6565
288,262.64,25.0,6566
289,263.28,25.0,6582
290,263.92,25.0,6598
291,263.96,25.0,6599
292,264.88,25.0,6622
293,265.8,25.0,6645
294,265.84,25.0,6646
295,267.36,25.0,6684
296,268.84,25.0,6721
297,268.88,25.0,6722
298,269.4,25.0,6735
299,269.92,25.0,6748
300,269.96,25.0,6749
301,270.36,25.0,6759
302,270.72,25.0,6768
303,270.76,25.0,6769
304,272.04,25.0,6801
305,273.32,25.0,6833
306,273.36,25.0,6834
307,274.96,25.0,6874
308,276.52,25.0,6913
309,276.56,25.0,6914
310,277.88,25.0,6947
311,279.2,25.0,6980
312,279.24,25.0,6981
313,280.28,25.0,7007
314,281.32,25.0,7033
315,281.36,25.0,7034
316,282.44,25.0,7061
317,283.48,25.0,7087
318,283.52,25.0,7088
319,284.08,25.0,7102
320,284.6,25.0,7115
321,284.64,25.0,7116
322,285.32,25.0,7133
323,286.0,25.0,7150
324,286.04,25.0,7151
325,286.96,25.0,7174
326,287.88,25.0,7197
327,287.92,25.0,7198
328,288.8,25.0,7220
329,289.64,25.0,7241
330,289.68,25.0,7242
331,290.48,25.0,7262
332,291.24,25.0,7281
333,291.28,25.0,7282
334,291.36,25.0,7284
335,291.4,25.0,7285
336,291.44,25.0,7286
337,293.08,25.0,7327
338,294.68,25.0,7367
339,294.72,25.0,7368
340,300.16,25.0,7504
341,305.56,25.0,7639
342,305.6,25.0,7640
343,306.64,25.0,7666
344,307.64,25.0,7691
345,307.68,25.0,7692
346,308.88,25.0,7722
347,310.04,25.0,7751
348,310.08,25.0,7752
349,311.12,25.0,7778
350,312.12,25.0,7803
351,312.16,25.0,7804
352,313.04,25.0,7826
353,313.88,25.0,7847
354,313.92,25.0,7848
355,314.8,25.0,7870
356,315.68,25.0,7892
357,315.72,25.0,7893
358,316.56,25.0,7914
359,317.4,25.0,7935
360,317.44,25.0,7936
361,319.6,25.0,7990
362,321.76,25.0,8044
363,321.8,25.0,8045
364,322.84,25.0,8071
365,323.88,25.0,8097
366,323.92,25.0,8098
367,325.2,25.0,8130
368,326.44,25.0,8161
369,326.48,25.0,8162
370,327.48,25.0,8187
371,328.48,25.0,8212
372,328.52,25.0,8213
373,329.52,25.0,8238
374,330.48,25.0,8262
375,330.52,25.0,8263
376,331.44,25.0,8286
377,332.36,25.0,8309
378,332.4,25.0,8310
379,334.56,25.0,8364
380,336.72,25.0,8418
381,336.76,25.0,8419
382,337.76,25.0,8444
