n,pts_time,fps,frame_idx
0,0.0,25.0,0
1,0.12,25.0,3
2,0.24,25.0,6
3,0.28,25.0,7
4,0.96,25.0,24
5,1.64,25.0,41
6,1.68,25.0,42
7,10.2,25.0,255
8,18.72,25.0,468
9,18.76,25.0,469
10,19.8,25.0,495
11,20.84,25.0,521
12,20.88,25.0,522
13,21.88,25.0,547
14,22.88,25.0,572
15,22.92,25.0,573
16,23.68,25.0,592
17,24.44,25.0,611
18,24.48,25.0,612
19,25.2,25.0,630
20,25.92,25.0,648
21,25.96,25.0,649
22,26.64,25.0,666
23,27.32,25.0,683
24,27.36,25.0,684
25,28.0,25.0,700
26,28.64,25.0,716
27,28.68,25.0,717
28,29.24,25.0,731
29,29.8,25.0,745
30,29.84,25.0,746
31,30.28,25.0,757
32,30.68,25.0,767
33,30.72,25.0,768
34,32.2,25.0,805
35,33.68,25.0,842
36,33.72,25.0,843
37,34.76,25.0,869
38,35.76,25.0,894
39,35.8,25.0,895
40,37.0,25.0,925
41,38.2,25.0,955
42,38.24,25.0,956
43,49.88,25.0,1247
44,61.48,25.0,1537
45,61.52,25.0,1538
46,62.4,25.0,1560
47,63.24,25.0,1581
48,63.28,25.0,1582
49,64.04,25.0,1601
50,64.8,25.0,1620
51,64.84,25.0,1621
52,65.76,25.0,1644
53,66.68,25.0,1667
54,66.72,25.0,1668
55,67.48,25.0,1687
56,68.2,25.0,1705
57,68.24,25.0,1706
58,69.4,25.0,1735
59,70.56,25.0,1764
60,70.6,25.0,1765
61,72.2,25.0,1805
62,73.76,25.0,1844
63,73.8,25.0,1845
64,75.12,25.0,1878
65,76.4,25.0,1910
66,76.44,25.0,1911
67,77.6,25.0,1940
68,78.72,25.0,1968
69,78.76,25.0,1969
70,80.72,25.0,2018
71,82.68,25.0,2067
72,82.72,25.0,2068
73,83.52,25.0,2088
74,84.32,25.0,2108
75,84.36,25.0,2109
76,85.12,25.0,2128
77,85.88,25.0,2147
78,85.92,25.0,2148
79,86.52,25.0,2163
80,87.08,25.0,2177
81,87.12,25.0,2178
82,88.52,25.0,2213
83,89.92,25.0,2248
84,89.96,25.0,2249
85,91.04,25.0,2276
86,92.08,25.0,2302
87,92.12,25.0,2303
88,93.24,25.0,2331
89,94.32,25.0,2358
90,94.36,25.0,2359
91,95.64,25.0,2391
92,96.88,25.0,2422
93,96.92,25.0,2423
94,98.08,25.0,2452
95,99.2,25.0,2480
96,99.24,25.0,2481
97,100.56,25.0,2514
98,101.84,25.0,2546
99,101.88,25.0,2547
100,102.88,25.0,2572
101,103.88,25.0,2597
102,103.92,25.0,2598
103,106.12,25.0,2653
104,108.32,25.0,2708
105,108.36,25.0,2709
106,109.12,25.0,2728
107,109.88,25.0,2747
108,109.92,25.0,2748
109,111.8,25.0,2795
110,113.64,25.0,2841
111,113.68,25.0,2842
112,114.24,25.0,2856
113,114.8,25.0,2870
114,114.84,25.0,2871
115,117.48,25.0,2937
116,120.12,25.0,3003
117,120.16,25.0,3004
118,121.36,25.0,3034
119,122.56,25.0,3064
120,122.6,25.0,3065
121,132.2,25.0,3305
122,141.8,25.0,3545
123,141.84,25.0,3546
124,143.28,25.0,3582
125,144.68,25.0,3617
126,144.72,25.0,3618
127,146.04,25.0,3651
128,147.36,25.0,3684
129,147.4,25.0,3685
130,148.64,25.0,3716
131,149.84,25.0,3746
132,149.88,25.0,3747
133,151.56,25.0,3789
134,153.24,25.0,3831
135,153.28,25.0,3832
136,154.76,25.0,3869
137,156.24,25.0,3906
138,156.28,25.0,3907
139,158.28,25.0,3957
140,160.24,25.0,4006
141,160.28,25.0,4007
142,162.4,25.0,4060
143,164.52,25.0,4113
144,164.56,25.0,4114
145,166.68,25.0,4167
146,168.76,25.0,4219
147,168.8,25.0,4220
148,170.4,25.0,4260
149,172.0,25.0,4300
150,172.04,25.0,4301
151,173.88,25.0,4347
152,175.68,25.0,4392
153,175.72,25.0,4393
154,179.44,25.0,4486
155,183.16,25.0,4579
156,183.2,25.0,4580
157,184.76,25.0,4619
158,186.28,25.0,4657
159,186.32,25.0,4658
160,187.36,25.0,4684
161,188.36,25.0,4709
162,188.4,25.0,4710
163,189.96,25.0,4749
164,191.52,25.0,4788
165,191.56,25.0,4789
166,193.08,25.0,4827
167,194.6,25.0,4865
168,194.64,25.0,4866
169,196.8,25.0,4920
170,198.96,25.0,4974
171,199.0,25.0,4975
172,200.0,25.0,5000
173,200.96,25.0,5024
174,201.0,25.0,5025
175,202.16,25.0,5054
176,203.28,25.0,5082
177,203.32,25.0,5083
178,213.4,25.0,5335
179,223.48,25.0,5587
180,223.52,25.0,5588
181,224.68,25.0,5617
182,225.84,25.0,5646
183,225.88,25.0,5647
184,227.08,25.0,5677
185,228.28,25.0,5707
186,228.32,25.0,5708
187,229.8,25.0,5745
188,231.28,25.0,5782
189,231.32,25.0,5783
190,233.44,25.0,5836
191,235.52,25.0,5888
192,235.56,25.0,5889
193,240.16,25.0,6004
194,244.72,25.0,6118
195,244.76,25.0,6119
196,248.56,25.0,6214
197,252.32,25.0,6308
198,252.36,25.0,6309
199,256.12,25.0,6403
200,259.88,25.0,6497
201,259.92,25.0,6498
202,269.48,25.0,6737
203,279.0,25.0,6975
204,279.04,25.0,6976
205,279.84,25.0,6996
206,280.64,25.0,7016
207,280.68,25.0,7017
208,281.08,25.0,7027
209,281.48,25.0,7037
210,281.52,25.0,7038
211,282.8,25.0,7070
212,284.04,25.0,7101
213,284.08,25.0,7102
214,285.24,25.0,7131
215,286.4,25.0,7160
216,286.44,25.0,7161
217,286.96,25.0,7174
